"","sample_code","station_no","site","seaweed","date","day","month","year","species_id","measurement_value","measurement_type","measurement_origin","parsed_date"
"322","Pabay_30_1_22_3",3,"Pabay","Saccharina","30/01/2022",30,1,2022,"otu_obelia_sp",NA,"otu","Plankton eDNA (RSV)",NA
"323","Pabay_30_1_22_3",3,"Pabay","Saccharina","30/01/2022",30,1,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"324","Pabay_30_1_22_3",3,"Pabay","Saccharina","30/01/2022",30,1,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"325","Pabay_8_2_22_1",1,"Pabay","Alaria","08/02/2022",8,2,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",2022-08-02
"326","Pabay_8_2_22_1",1,"Pabay","Alaria","08/02/2022",8,2,2022,"otu_obelia_bidentata",0.017745179,"otu","Plankton eDNA (RSV)",2022-08-02
"327","Pabay_8_2_22_1",1,"Pabay","Alaria","08/02/2022",8,2,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",2022-08-02
"328","Pabay_8_2_22_1",1,"Pabay","Alaria","08/02/2022",8,2,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",2022-08-02
"329","Pabay_8_2_22_1",1,"Pabay","Alaria","08/02/2022",8,2,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",2022-08-02
"330","Pabay_8_2_22_1",1,"Pabay","Alaria","08/02/2022",8,2,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",2022-08-02
"331","Pabay_8_2_22_2",2,"Pabay","Alaria","08/02/2022",8,2,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",2022-08-02
"332","Pabay_8_2_22_2",2,"Pabay","Alaria","08/02/2022",8,2,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",2022-08-02
"333","Pabay_8_2_22_2",2,"Pabay","Alaria","08/02/2022",8,2,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",2022-08-02
"334","Pabay_8_2_22_2",2,"Pabay","Alaria","08/02/2022",8,2,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",2022-08-02
"335","Pabay_8_2_22_2",2,"Pabay","Alaria","08/02/2022",8,2,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",2022-08-02
"336","Pabay_8_2_22_2",2,"Pabay","Alaria","08/02/2022",8,2,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",2022-08-02
"337","Pabay_8_2_22_3",3,"Pabay","Alaria","08/02/2022",8,2,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",2022-08-02
"338","Pabay_8_2_22_3",3,"Pabay","Alaria","08/02/2022",8,2,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",2022-08-02
"339","Pabay_8_2_22_3",3,"Pabay","Alaria","08/02/2022",8,2,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",2022-08-02
"340","Pabay_8_2_22_3",3,"Pabay","Alaria","08/02/2022",8,2,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",2022-08-02
"341","Pabay_8_2_22_3",3,"Pabay","Alaria","08/02/2022",8,2,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",2022-08-02
"342","Pabay_8_2_22_3",3,"Pabay","Alaria","08/02/2022",8,2,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",2022-08-02
"343","Pabay_8_2_22_1",1,"Pabay","Saccharina","08/02/2022",8,2,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",2022-08-02
"344","Pabay_8_2_22_1",1,"Pabay","Saccharina","08/02/2022",8,2,2022,"otu_obelia_bidentata",0.017745179,"otu","Plankton eDNA (RSV)",2022-08-02
"345","Pabay_8_2_22_1",1,"Pabay","Saccharina","08/02/2022",8,2,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",2022-08-02
"346","Pabay_8_2_22_1",1,"Pabay","Saccharina","08/02/2022",8,2,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",2022-08-02
"347","Pabay_8_2_22_1",1,"Pabay","Saccharina","08/02/2022",8,2,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",2022-08-02
"348","Pabay_8_2_22_1",1,"Pabay","Saccharina","08/02/2022",8,2,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",2022-08-02
"349","Pabay_8_2_22_2",2,"Pabay","Saccharina","08/02/2022",8,2,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",2022-08-02
"350","Pabay_8_2_22_2",2,"Pabay","Saccharina","08/02/2022",8,2,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",2022-08-02
"351","Pabay_8_2_22_2",2,"Pabay","Saccharina","08/02/2022",8,2,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",2022-08-02
"352","Pabay_8_2_22_2",2,"Pabay","Saccharina","08/02/2022",8,2,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",2022-08-02
"353","Pabay_8_2_22_2",2,"Pabay","Saccharina","08/02/2022",8,2,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",2022-08-02
"354","Pabay_8_2_22_2",2,"Pabay","Saccharina","08/02/2022",8,2,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",2022-08-02
"355","Pabay_8_2_22_3",3,"Pabay","Saccharina","08/02/2022",8,2,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",2022-08-02
"356","Pabay_8_2_22_3",3,"Pabay","Saccharina","08/02/2022",8,2,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",2022-08-02
"357","Pabay_8_2_22_3",3,"Pabay","Saccharina","08/02/2022",8,2,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",2022-08-02
"358","Pabay_8_2_22_3",3,"Pabay","Saccharina","08/02/2022",8,2,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",2022-08-02
"359","Pabay_8_2_22_3",3,"Pabay","Saccharina","08/02/2022",8,2,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",2022-08-02
"360","Pabay_8_2_22_3",3,"Pabay","Saccharina","08/02/2022",8,2,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",2022-08-02
"361","Pabay_25_2_22_1",1,"Pabay","Alaria","25/02/2022",25,2,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",NA
"362","Pabay_25_2_22_1",1,"Pabay","Alaria","25/02/2022",25,2,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"363","Pabay_25_2_22_1",1,"Pabay","Alaria","25/02/2022",25,2,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"364","Pabay_25_2_22_1",1,"Pabay","Alaria","25/02/2022",25,2,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"365","Pabay_25_2_22_1",1,"Pabay","Alaria","25/02/2022",25,2,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"366","Pabay_25_2_22_1",1,"Pabay","Alaria","25/02/2022",25,2,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"367","Pabay_25_2_22_2",2,"Pabay","Alaria","25/02/2022",25,2,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",NA
"368","Pabay_25_2_22_2",2,"Pabay","Alaria","25/02/2022",25,2,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"369","Pabay_25_2_22_2",2,"Pabay","Alaria","25/02/2022",25,2,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"370","Pabay_25_2_22_2",2,"Pabay","Alaria","25/02/2022",25,2,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"371","Pabay_25_2_22_2",2,"Pabay","Alaria","25/02/2022",25,2,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"372","Pabay_25_2_22_2",2,"Pabay","Alaria","25/02/2022",25,2,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"373","Pabay_25_2_22_3",3,"Pabay","Alaria","25/02/2022",25,2,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",NA
"374","Pabay_25_2_22_3",3,"Pabay","Alaria","25/02/2022",25,2,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"375","Pabay_25_2_22_3",3,"Pabay","Alaria","25/02/2022",25,2,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"376","Pabay_25_2_22_3",3,"Pabay","Alaria","25/02/2022",25,2,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"377","Pabay_25_2_22_3",3,"Pabay","Alaria","25/02/2022",25,2,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"378","Pabay_25_2_22_3",3,"Pabay","Alaria","25/02/2022",25,2,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"379","Pabay_25_2_22_1",1,"Pabay","Saccharina","25/02/2022",25,2,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",NA
"380","Pabay_25_2_22_1",1,"Pabay","Saccharina","25/02/2022",25,2,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"381","Pabay_25_2_22_1",1,"Pabay","Saccharina","25/02/2022",25,2,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"382","Pabay_25_2_22_1",1,"Pabay","Saccharina","25/02/2022",25,2,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"383","Pabay_25_2_22_1",1,"Pabay","Saccharina","25/02/2022",25,2,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"384","Pabay_25_2_22_1",1,"Pabay","Saccharina","25/02/2022",25,2,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"385","Pabay_25_2_22_2",2,"Pabay","Saccharina","25/02/2022",25,2,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",NA
"386","Pabay_25_2_22_2",2,"Pabay","Saccharina","25/02/2022",25,2,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"387","Pabay_25_2_22_2",2,"Pabay","Saccharina","25/02/2022",25,2,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"388","Pabay_25_2_22_2",2,"Pabay","Saccharina","25/02/2022",25,2,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"389","Pabay_25_2_22_2",2,"Pabay","Saccharina","25/02/2022",25,2,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"390","Pabay_25_2_22_2",2,"Pabay","Saccharina","25/02/2022",25,2,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"391","Pabay_25_2_22_3",3,"Pabay","Saccharina","25/02/2022",25,2,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",NA
"392","Pabay_25_2_22_3",3,"Pabay","Saccharina","25/02/2022",25,2,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"393","Pabay_25_2_22_3",3,"Pabay","Saccharina","25/02/2022",25,2,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"394","Pabay_25_2_22_3",3,"Pabay","Saccharina","25/02/2022",25,2,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"395","Pabay_25_2_22_3",3,"Pabay","Saccharina","25/02/2022",25,2,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"396","Pabay_25_2_22_3",3,"Pabay","Saccharina","25/02/2022",25,2,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"397","Pabay_8_3_22_1",1,"Pabay","Alaria","08/03/2022",8,3,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",2022-08-03
"398","Pabay_8_3_22_1",1,"Pabay","Alaria","08/03/2022",8,3,2022,"otu_obelia_bidentata",0.4523514,"otu","Plankton eDNA (RSV)",2022-08-03
"399","Pabay_8_3_22_1",1,"Pabay","Alaria","08/03/2022",8,3,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",2022-08-03
"400","Pabay_8_3_22_1",1,"Pabay","Alaria","08/03/2022",8,3,2022,"otu_obelia_sp",0.11308785,"otu","Plankton eDNA (RSV)",2022-08-03
"401","Pabay_8_3_22_1",1,"Pabay","Alaria","08/03/2022",8,3,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",2022-08-03
"402","Pabay_8_3_22_1",1,"Pabay","Alaria","08/03/2022",8,3,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",2022-08-03
"403","Pabay_8_3_22_2",2,"Pabay","Alaria","08/03/2022",8,3,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",2022-08-03
"404","Pabay_8_3_22_2",2,"Pabay","Alaria","08/03/2022",8,3,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",2022-08-03
"405","Pabay_8_3_22_2",2,"Pabay","Alaria","08/03/2022",8,3,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",2022-08-03
"406","Pabay_8_3_22_2",2,"Pabay","Alaria","08/03/2022",8,3,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",2022-08-03
"407","Pabay_8_3_22_2",2,"Pabay","Alaria","08/03/2022",8,3,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",2022-08-03
"408","Pabay_8_3_22_2",2,"Pabay","Alaria","08/03/2022",8,3,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",2022-08-03
"409","Pabay_8_3_22_3",3,"Pabay","Alaria","08/03/2022",8,3,2022,"plankton_obelia",2,"abundance","Plankton Abundance (cell/L)",2022-08-03
"410","Pabay_8_3_22_3",3,"Pabay","Alaria","08/03/2022",8,3,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",2022-08-03
"411","Pabay_8_3_22_3",3,"Pabay","Alaria","08/03/2022",8,3,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",2022-08-03
"412","Pabay_8_3_22_3",3,"Pabay","Alaria","08/03/2022",8,3,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",2022-08-03
"413","Pabay_8_3_22_3",3,"Pabay","Alaria","08/03/2022",8,3,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",2022-08-03
"414","Pabay_8_3_22_3",3,"Pabay","Alaria","08/03/2022",8,3,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",2022-08-03
"415","Pabay_8_3_22_1",1,"Pabay","Saccharina","08/03/2022",8,3,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",2022-08-03
"416","Pabay_8_3_22_1",1,"Pabay","Saccharina","08/03/2022",8,3,2022,"otu_obelia_bidentata",0.4523514,"otu","Plankton eDNA (RSV)",2022-08-03
"417","Pabay_8_3_22_1",1,"Pabay","Saccharina","08/03/2022",8,3,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",2022-08-03
"418","Pabay_8_3_22_1",1,"Pabay","Saccharina","08/03/2022",8,3,2022,"otu_obelia_sp",0.11308785,"otu","Plankton eDNA (RSV)",2022-08-03
"419","Pabay_8_3_22_1",1,"Pabay","Saccharina","08/03/2022",8,3,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",2022-08-03
"420","Pabay_8_3_22_1",1,"Pabay","Saccharina","08/03/2022",8,3,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",2022-08-03
"421","Pabay_8_3_22_2",2,"Pabay","Saccharina","08/03/2022",8,3,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",2022-08-03
"422","Pabay_8_3_22_2",2,"Pabay","Saccharina","08/03/2022",8,3,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",2022-08-03
"423","Pabay_8_3_22_2",2,"Pabay","Saccharina","08/03/2022",8,3,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",2022-08-03
"424","Pabay_8_3_22_2",2,"Pabay","Saccharina","08/03/2022",8,3,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",2022-08-03
"425","Pabay_8_3_22_2",2,"Pabay","Saccharina","08/03/2022",8,3,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",2022-08-03
"426","Pabay_8_3_22_2",2,"Pabay","Saccharina","08/03/2022",8,3,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",2022-08-03
"427","Pabay_8_3_22_3",3,"Pabay","Saccharina","08/03/2022",8,3,2022,"plankton_obelia",2,"abundance","Plankton Abundance (cell/L)",2022-08-03
"428","Pabay_8_3_22_3",3,"Pabay","Saccharina","08/03/2022",8,3,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",2022-08-03
"429","Pabay_8_3_22_3",3,"Pabay","Saccharina","08/03/2022",8,3,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",2022-08-03
"430","Pabay_8_3_22_3",3,"Pabay","Saccharina","08/03/2022",8,3,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",2022-08-03
"431","Pabay_8_3_22_3",3,"Pabay","Saccharina","08/03/2022",8,3,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",2022-08-03
"432","Pabay_8_3_22_3",3,"Pabay","Saccharina","08/03/2022",8,3,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",2022-08-03
"433","Pabay_21_3_22_1",1,"Pabay","Alaria","21/03/2022",21,3,2022,"plankton_obelia",2,"abundance","Plankton Abundance (cell/L)",NA
"434","Pabay_21_3_22_1",1,"Pabay","Alaria","21/03/2022",21,3,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"435","Pabay_21_3_22_1",1,"Pabay","Alaria","21/03/2022",21,3,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"436","Pabay_21_3_22_1",1,"Pabay","Alaria","21/03/2022",21,3,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"437","Pabay_21_3_22_1",1,"Pabay","Alaria","21/03/2022",21,3,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"438","Pabay_21_3_22_1",1,"Pabay","Alaria","21/03/2022",21,3,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"439","Pabay_21_3_22_2",2,"Pabay","Alaria","21/03/2022",21,3,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",NA
"440","Pabay_21_3_22_2",2,"Pabay","Alaria","21/03/2022",21,3,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"441","Pabay_21_3_22_2",2,"Pabay","Alaria","21/03/2022",21,3,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"442","Pabay_21_3_22_2",2,"Pabay","Alaria","21/03/2022",21,3,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"443","Pabay_21_3_22_2",2,"Pabay","Alaria","21/03/2022",21,3,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"444","Pabay_21_3_22_2",2,"Pabay","Alaria","21/03/2022",21,3,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"445","Pabay_21_3_22_3",3,"Pabay","Alaria","21/03/2022",21,3,2022,"plankton_obelia",2,"abundance","Plankton Abundance (cell/L)",NA
"446","Pabay_21_3_22_3",3,"Pabay","Alaria","21/03/2022",21,3,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"447","Pabay_21_3_22_3",3,"Pabay","Alaria","21/03/2022",21,3,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"448","Pabay_21_3_22_3",3,"Pabay","Alaria","21/03/2022",21,3,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"449","Pabay_21_3_22_3",3,"Pabay","Alaria","21/03/2022",21,3,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"450","Pabay_21_3_22_3",3,"Pabay","Alaria","21/03/2022",21,3,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"451","Pabay_21_3_22_1",1,"Pabay","Saccharina","21/03/2022",21,3,2022,"plankton_obelia",2,"abundance","Plankton Abundance (cell/L)",NA
"452","Pabay_21_3_22_1",1,"Pabay","Saccharina","21/03/2022",21,3,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"453","Pabay_21_3_22_1",1,"Pabay","Saccharina","21/03/2022",21,3,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"454","Pabay_21_3_22_1",1,"Pabay","Saccharina","21/03/2022",21,3,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"455","Pabay_21_3_22_1",1,"Pabay","Saccharina","21/03/2022",21,3,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"456","Pabay_21_3_22_1",1,"Pabay","Saccharina","21/03/2022",21,3,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"457","Pabay_21_3_22_2",2,"Pabay","Saccharina","21/03/2022",21,3,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",NA
"458","Pabay_21_3_22_2",2,"Pabay","Saccharina","21/03/2022",21,3,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"459","Pabay_21_3_22_2",2,"Pabay","Saccharina","21/03/2022",21,3,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"460","Pabay_21_3_22_2",2,"Pabay","Saccharina","21/03/2022",21,3,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"461","Pabay_21_3_22_2",2,"Pabay","Saccharina","21/03/2022",21,3,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"462","Pabay_21_3_22_2",2,"Pabay","Saccharina","21/03/2022",21,3,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"463","Pabay_21_3_22_3",3,"Pabay","Saccharina","21/03/2022",21,3,2022,"plankton_obelia",2,"abundance","Plankton Abundance (cell/L)",NA
"464","Pabay_21_3_22_3",3,"Pabay","Saccharina","21/03/2022",21,3,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"465","Pabay_21_3_22_3",3,"Pabay","Saccharina","21/03/2022",21,3,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"466","Pabay_21_3_22_3",3,"Pabay","Saccharina","21/03/2022",21,3,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"467","Pabay_21_3_22_3",3,"Pabay","Saccharina","21/03/2022",21,3,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"468","Pabay_21_3_22_3",3,"Pabay","Saccharina","21/03/2022",21,3,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"469","Pabay_10_4_22_1",1,"Pabay","Alaria","10/04/2022",10,4,2022,"plankton_obelia",2,"abundance","Plankton Abundance (cell/L)",2022-10-04
"470","Pabay_10_4_22_1",1,"Pabay","Alaria","10/04/2022",10,4,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",2022-10-04
"471","Pabay_10_4_22_1",1,"Pabay","Alaria","10/04/2022",10,4,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",2022-10-04
"472","Pabay_10_4_22_1",1,"Pabay","Alaria","10/04/2022",10,4,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",2022-10-04
"473","Pabay_10_4_22_1",1,"Pabay","Alaria","10/04/2022",10,4,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",2022-10-04
"474","Pabay_10_4_22_1",1,"Pabay","Alaria","10/04/2022",10,4,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",2022-10-04
"475","Pabay_10_4_22_2",2,"Pabay","Alaria","10/04/2022",10,4,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",2022-10-04
"476","Pabay_10_4_22_2",2,"Pabay","Alaria","10/04/2022",10,4,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",2022-10-04
"477","Pabay_10_4_22_2",2,"Pabay","Alaria","10/04/2022",10,4,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",2022-10-04
"478","Pabay_10_4_22_2",2,"Pabay","Alaria","10/04/2022",10,4,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",2022-10-04
"479","Pabay_10_4_22_2",2,"Pabay","Alaria","10/04/2022",10,4,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",2022-10-04
"480","Pabay_10_4_22_2",2,"Pabay","Alaria","10/04/2022",10,4,2022,"alaria_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",2022-10-04
