tag_no,tag_colour,seaweed_id,rock_no,date_sampled,blade_length,notes,blade_side,blade_zone,blade_no,species,colony_length_max,colony_area,hydrozoan_count,spirobranchus_count,no_long_m
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,x,tip,NA,Hydrozoa,0.2,NA,10,NA,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,y,middle,NA,Hydrozoa,0.2,NA,2,NA,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,y,tip,NA,Hydrozoa,1.2,NA,6,NA,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,x,middle,NA,Membranipora,0.8,0.502654825,NA,NA,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,x,middle,NA,Membranipora,0.1,0.007853982,NA,NA,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,x,middle,NA,Membranipora,0.1,0.007853982,NA,NA,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,x,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,x,middle,NA,Membranipora,0.1,0.007853982,NA,NA,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,x,middle,NA,Membranipora,0.8,0.502654825,NA,NA,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,x,middle,NA,Membranipora,0.6,0.282743339,NA,NA,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,x,middle,NA,Membranipora,0.4,0.125663706,NA,NA,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,x,middle,NA,Membranipora,0.6,0.282743339,NA,NA,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,x,middle,NA,Membranipora,1.2,1.130973355,NA,NA,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,x,middle,NA,Membranipora,1.5,1.767145868,NA,NA,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,x,tip,NA,Membranipora,0.2,0.031415927,NA,NA,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,x,tip,NA,Membranipora,0.1,0.007853982,NA,NA,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,x,tip,NA,Membranipora,0.4,0.125663706,NA,NA,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,x,tip,NA,Membranipora,0.5,0.196349541,NA,NA,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,x,tip,NA,Membranipora,0.2,0.031415927,NA,NA,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,x,tip,NA,Membranipora,0.2,0.031415927,NA,NA,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,x,tip,NA,Membranipora,0.2,0.031415927,NA,NA,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,y,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,y,middle,NA,Membranipora,0.3,0.070685835,NA,NA,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,y,middle,NA,Membranipora,0.3,0.070685835,NA,NA,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,y,tip,NA,Pilosa,1.2,0.753982237,NA,NA,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,y,tip,NA,Pilosa,1.1,0.633554518,NA,NA,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,x,base,NA,Spirobranchus,,NA,NA,15,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,y,base,NA,Spirobranchus,,NA,NA,1,NA
13,blue,AB13,NA,12/06/2025,NA,not on datasheet,y,middle,NA,Spirobranchus,0.2,NA,NA,1,NA
13,white,AW13,NA,04/06/2025,NA,,x,base,NA,,,NA,NA,NA,NA
13,white,AW13,NA,04/06/2025,NA,,x,tip,NA,,,NA,NA,NA,NA
13,white,AW13,NA,04/06/2025,NA,,y,base,NA,,,NA,NA,NA,NA
13,white,AW13,NA,04/06/2025,NA,,y,tip,NA,,,NA,NA,NA,NA
13,white,AW13,NA,04/06/2025,NA,,x,middle,NA,Membranipora,0.5,0.196349541,NA,NA,NA
13,white,AW13,NA,04/06/2025,NA,,x,middle,NA,Membranipora,0.8,0.502654825,NA,NA,NA
13,white,AW13,NA,04/06/2025,NA,,x,middle,NA,Membranipora,0.5,0.196349541,NA,NA,NA
13,white,AW13,NA,04/06/2025,NA,,y,middle,NA,Membranipora,1.2,1.130973355,NA,NA,NA
13,white,AW13,NA,04/06/2025,NA,,y,middle,NA,Membranipora,1.3,1.327322896,NA,NA,NA
13,white,AW13,NA,04/06/2025,NA,,x,tip,NA,Spirobranchus,,NA,NA,2,NA
13,white,AW13,NA,12/06/2025,NA,base only,y,,NA,,,NA,NA,NA,NA
13,white,AW13,NA,12/06/2025,NA,base only,x,base,NA,Membranipora,1,0.785398163,NA,NA,NA
13,white,AW13,NA,12/06/2025,NA,base only,x,base,NA,Spirobranchus,1,NA,NA,2,NA
13,white,AW13,NA,12/06/2025,NA,base only,y,,NA,Spirobranchus,,NA,NA,2,NA
14,blue,AB14,NA,12/06/2025,NA,not on datasheet,x,middle,NA,Hydrozoa,1.5,NA,4,NA,NA
14,blue,AB14,NA,12/06/2025,NA,not on datasheet,y,middle,NA,Hydrozoa,1.2,NA,10,NA,NA
14,blue,AB14,NA,12/06/2025,NA,not on datasheet,y,tip,NA,Hydrozoa,0.5,NA,1,NA,NA
14,blue,AB14,NA,12/06/2025,NA,not on datasheet,x,base,NA,Membranipora,2,3.141592654,NA,NA,NA
14,blue,AB14,NA,12/06/2025,NA,not on datasheet,x,middle,NA,Membranipora,1.5,1.767145868,NA,NA,NA
14,blue,AB14,NA,12/06/2025,NA,not on datasheet,x,tip,NA,Membranipora,0.4,0.125663706,NA,NA,NA
14,blue,AB14,NA,12/06/2025,NA,not on datasheet,x,tip,NA,Membranipora,0.5,0.196349541,NA,NA,NA
14,blue,AB14,NA,12/06/2025,NA,not on datasheet,y,base,NA,Membranipora,0.3,0.070685835,NA,NA,NA
14,blue,AB14,NA,12/06/2025,NA,not on datasheet,y,middle,NA,Membranipora,1.2,1.130973355,NA,NA,NA
14,blue,AB14,NA,12/06/2025,NA,not on datasheet,y,middle,NA,Membranipora,1.4,1.5393804,NA,NA,NA
14,blue,AB14,NA,12/06/2025,NA,not on datasheet,y,middle,NA,Membranipora,0.4,0.125663706,NA,NA,NA
14,blue,AB14,NA,12/06/2025,NA,not on datasheet,y,middle,NA,Membranipora,0.3,0.070685835,NA,NA,NA
14,blue,AB14,NA,12/06/2025,NA,not on datasheet,y,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
14,blue,AB14,NA,12/06/2025,NA,not on datasheet,y,middle,NA,Membranipora,0.1,0.007853982,NA,NA,NA
14,blue,AB14,NA,12/06/2025,NA,not on datasheet,y,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
14,blue,AB14,NA,12/06/2025,NA,not on datasheet,y,middle,NA,Membranipora,0.1,0.007853982,NA,NA,NA
14,blue,AB14,NA,12/06/2025,NA,not on datasheet,y,middle,NA,Membranipora,0.4,0.125663706,NA,NA,NA
14,blue,AB14,NA,12/06/2025,NA,not on datasheet,x,middle,NA,Pilosa,1.1,0.633554518,NA,NA,NA
14,blue,AB14,NA,12/06/2025,NA,not on datasheet,y,middle,NA,Pilosa,1.3,0.884881931,NA,NA,NA
14,blue,AB14,NA,12/06/2025,NA,not on datasheet,y,tip,NA,Pilosa,0.5,0.130899694,NA,NA,NA
14,blue,AB14,NA,12/06/2025,NA,not on datasheet,x,base,NA,Spirobranchus,2,NA,NA,3,NA
14,blue,AB14,NA,12/06/2025,NA,not on datasheet,x,middle,NA,Spirobranchus,1.5,NA,NA,2,NA
14,blue,AB14,NA,12/06/2025,NA,not on datasheet,y,base,NA,Spirobranchus,0.3,NA,NA,1,NA
14,blue,AB14,NA,12/06/2025,NA,not on datasheet,y,middle,NA,Spirobranchus,1.2,NA,NA,2,NA
14,blue,AB14,NA,12/06/2025,NA,not on datasheet,y,tip,NA,Spirobranchus,0.5,NA,NA,1,NA
14,white,AW14,NA,02/07/2025,NA,,x,base,NA,,,NA,NA,NA,NA
14,white,AW14,NA,02/07/2025,NA,,y,base,NA,,,NA,NA,NA,NA
14,white,AW14,NA,02/07/2025,NA,,x,base,NA,Membranipora,0.2,0.031415927,NA,NA,NA
14,white,AW14,NA,02/07/2025,NA,,x,base,NA,Membranipora,0.2,0.031415927,NA,NA,NA
14,white,AW14,NA,02/07/2025,NA,,y,base,NA,Membranipora,0.1,0.007853982,NA,NA,NA
14,white,AW14,NA,02/07/2025,NA,,y,base,NA,Membranipora,0.1,0.007853982,NA,NA,NA
14,white,AW14,NA,02/07/2025,NA,,y,base,NA,Membranipora,0.1,0.007853982,NA,NA,NA
14,white,AW14,NA,02/07/2025,NA,,x,base,NA,Spirobranchus,,NA,NA,6,NA
14,white,AW14,NA,02/07/2025,NA,,y,base,NA,Spirobranchus,,NA,NA,25,NA
15,white,AW15,NA,04/06/2025,NA,,x,base,NA,,,NA,NA,NA,NA
15,white,AW15,NA,04/06/2025,NA,,y,base,NA,,,NA,NA,NA,NA
15,white,AW15,NA,04/06/2025,NA,,y,tip,NA,Hydrozoa,0.5,NA,1,NA,NA
15,white,AW15,NA,04/06/2025,NA,,x,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
15,white,AW15,NA,04/06/2025,NA,,x,middle,NA,Membranipora,0.1,0.007853982,NA,NA,NA
15,white,AW15,NA,04/06/2025,NA,,x,tip,NA,Membranipora,0.4,0.125663706,NA,NA,NA
15,white,AW15,NA,04/06/2025,NA,,x,tip,NA,Membranipora,0.3,0.070685835,NA,NA,NA
15,white,AW15,NA,04/06/2025,NA,,y,middle,NA,Membranipora,0.4,0.125663706,NA,NA,NA
15,white,AW15,NA,04/06/2025,NA,,y,middle,NA,Membranipora,0.4,0.125663706,NA,NA,NA
15,white,AW15,NA,04/06/2025,NA,,y,tip,NA,Membranipora,0.5,0.196349541,NA,NA,NA
15,white,AW15,NA,04/06/2025,NA,,y,middle,NA,Pilosa,0.5,0.130899694,NA,NA,NA
15,white,AW15,NA,04/06/2025,NA,,y,middle,NA,Spirobranchus,0.4,NA,NA,1,NA
15,white,AW15,NA,12/06/2025,NA,,x,base,NA,,,NA,NA,NA,NA
15,white,AW15,NA,12/06/2025,NA,,y,base,NA,,,NA,NA,NA,NA
15,white,AW15,NA,12/06/2025,NA,,y,tip,NA,,,NA,NA,NA,NA
15,white,AW15,NA,12/06/2025,NA,,x,middle,NA,Membranipora,3,7.068583471,NA,NA,NA
15,white,AW15,NA,12/06/2025,NA,,x,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
15,white,AW15,NA,12/06/2025,NA,,x,middle,NA,Membranipora,0.1,0.007853982,NA,NA,NA
15,white,AW15,NA,12/06/2025,NA,,x,middle,NA,Membranipora,0.1,0.007853982,NA,NA,NA
15,white,AW15,NA,12/06/2025,NA,,x,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
15,white,AW15,NA,12/06/2025,NA,,x,tip,NA,Membranipora,0.4,0.125663706,NA,NA,NA
15,white,AW15,NA,12/06/2025,NA,,x,tip,NA,Membranipora,0.3,0.070685835,NA,NA,NA
15,white,AW15,NA,12/06/2025,NA,,y,middle,NA,Membranipora,2.5,4.908738521,NA,NA,NA
15,white,AW15,NA,12/06/2025,NA,,y,middle,NA,Membranipora,0.6,0.282743339,NA,NA,NA
15,white,AW15,NA,12/06/2025,NA,,y,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
15,white,AW15,NA,12/06/2025,NA,,x,middle,NA,Pilosa,0.8,0.335103216,NA,NA,NA
15,white,AW15,NA,12/06/2025,NA,,y,middle,NA,Pilosa,1.1,0.633554518,NA,NA,NA
15,white,AW15,NA,12/06/2025,NA,,y,middle,NA,Spirobranchus,2.5,NA,NA,1,NA
22,blue,AB22,NA,12/06/2025,NA,tag detached150,y,middle,NA,Membranipora,0.3,0.070685835,NA,NA,NA
22,blue,AB22,NA,12/06/2025,NA,tag detached150,y,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
22,blue,AB22,NA,12/06/2025,NA,tag detached150,y,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
22,blue,AB22,NA,12/06/2025,NA,tag detached150,x,base,NA,Pilosa,0.4,0.083775804,NA,NA,NA
22,blue,AB22,NA,12/06/2025,NA,tag detached150,x,middle,NA,Pilosa,1.2,0.753982237,NA,NA,NA
22,blue,AB22,NA,12/06/2025,NA,tag detached150,x,middle,NA,Pilosa,0.6,0.188495559,NA,NA,NA
22,blue,AB22,NA,12/06/2025,NA,tag detached150,x,middle,NA,Pilosa,0.9,0.424115008,NA,NA,1
22,blue,AB22,NA,12/06/2025,NA,tag detached150,x,tip,NA,Pilosa,1.2,0.753982237,NA,NA,NA
22,blue,AB22,NA,12/06/2025,NA,tag detached150,x,tip,NA,Pilosa,1,0.523598776,NA,NA,NA
22,blue,AB22,NA,12/06/2025,NA,tag detached150,x,tip,NA,Pilosa,1.2,0.753982237,NA,NA,NA
22,blue,AB22,NA,12/06/2025,NA,tag detached150,y,base,NA,Pilosa,1.2,0.753982237,NA,NA,NA
22,blue,AB22,NA,12/06/2025,NA,tag detached150,y,base,NA,Pilosa,0.5,0.130899694,NA,NA,NA
22,blue,AB22,NA,12/06/2025,NA,tag detached150,y,tip,NA,Pilosa,1.3,0.884881931,NA,NA,NA
22,blue,AB22,NA,12/06/2025,NA,tag detached150,y,base,NA,Spirobranchus,1.2,NA,NA,1,NA
22,blue,AB22,NA,12/06/2025,NA,tag detached150,y,middle,NA,Spirobranchus,0.3,NA,NA,2,NA
16,white,AW16,NA,04/06/2025,NA,,x,base,NA,,,NA,NA,NA,NA
16,white,AW16,NA,04/06/2025,NA,,x,middle,NA,Membranipora,0.5,0.196349541,NA,NA,NA
16,white,AW16,NA,04/06/2025,NA,,y,base,NA,Membranipora,0.2,0.031415927,NA,NA,NA
16,white,AW16,NA,04/06/2025,NA,,y,middle,NA,Membranipora,0.4,0.125663706,NA,NA,NA
16,white,AW16,NA,04/06/2025,NA,,y,middle,NA,Membranipora,0.3,0.070685835,NA,NA,NA
16,white,AW16,NA,04/06/2025,NA,,y,middle,NA,Membranipora,0.1,0.007853982,NA,NA,NA
16,white,AW16,NA,04/06/2025,NA,,y,tip,NA,Membranipora,0.2,0.031415927,NA,NA,NA
16,white,AW16,NA,04/06/2025,NA,,x,middle,NA,Pilosa,1,0.523598776,NA,NA,NA
16,white,AW16,NA,04/06/2025,NA,,x,middle,NA,Pilosa,1,0.523598776,NA,NA,NA
16,white,AW16,NA,04/06/2025,NA,,x,tip,NA,Pilosa,0.4,0.083775804,NA,NA,NA
16,white,AW16,NA,04/06/2025,NA,,x,tip,NA,Spirobranchus,0.4,NA,NA,1,NA
16,white,AW16,NA,04/06/2025,NA,,y,base,NA,Spirobranchus,0.2,NA,NA,1,NA
16,white,AW16,NA,12/06/2025,NA,,x,base,NA,,,NA,NA,NA,NA
16,white,AW16,NA,12/06/2025,NA,,y,base,NA,,,NA,NA,NA,NA
16,white,AW16,NA,12/06/2025,NA,,x,middle,NA,Membranipora,0.3,0.070685835,NA,NA,NA
16,white,AW16,NA,12/06/2025,NA,,x,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
16,white,AW16,NA,12/06/2025,NA,,x,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
16,white,AW16,NA,12/06/2025,NA,,x,tip,NA,Membranipora,3,7.068583471,NA,NA,NA
16,white,AW16,NA,12/06/2025,NA,,y,middle,NA,Membranipora,2.5,4.908738521,NA,NA,NA
16,white,AW16,NA,12/06/2025,NA,,y,middle,NA,Membranipora,1,0.785398163,NA,NA,NA
16,white,AW16,NA,12/06/2025,NA,,y,middle,NA,Membranipora,0.3,0.070685835,NA,NA,NA
16,white,AW16,NA,12/06/2025,NA,,y,middle,NA,Membranipora,0.3,0.070685835,NA,NA,NA
16,white,AW16,NA,12/06/2025,NA,,y,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
16,white,AW16,NA,12/06/2025,NA,,y,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
16,white,AW16,NA,12/06/2025,NA,,y,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
16,white,AW16,NA,12/06/2025,NA,,y,middle,NA,Membranipora,1,0.785398163,NA,NA,NA
16,white,AW16,NA,12/06/2025,NA,,y,middle,NA,Pilosa,1.4,1.0262536,NA,NA,NA
16,white,AW16,NA,12/06/2025,NA,,y,middle,NA,Pilosa,1,0.523598776,NA,NA,NA
16,white,AW16,NA,12/06/2025,NA,,y,tip,NA,Pilosa,0.6,0.188495559,NA,NA,NA
16,white,AW16,NA,12/06/2025,NA,,y,tip,NA,Pilosa,0.3,0.04712389,NA,NA,NA
16,white,AW16,NA,12/06/2025,NA,,x,base,NA,Spirobranchus,,NA,NA,1,NA
16,white,AW16,NA,12/06/2025,NA,,x,middle,NA,Spirobranchus,0.3,NA,NA,1,NA
16,white,AW16,NA,12/06/2025,NA,,x,tip,NA,Spirobranchus,3,NA,NA,4,NA
16,white,AW16,NA,12/06/2025,NA,,y,base,NA,Spirobranchus,,NA,NA,1,NA
16,white,AW16,NA,12/06/2025,NA,,y,middle,NA,Spirobranchus,1.4,NA,NA,3,NA
29,,AB29,NA,12/06/2025,NA,tag detached160,x,tip,NA,Hydrozoa,1,NA,3,NA,NA
29,,AB29,NA,12/06/2025,NA,tag detached160,x,tip,NA,Hydrozoa,0.1,NA,0,NA,NA
29,,AB29,NA,12/06/2025,NA,tag detached160,y,middle,NA,Hydrozoa,1.2,NA,2,NA,NA
29,,AB29,NA,12/06/2025,NA,tag detached160,x,base,NA,Membranipora,0.1,0.007853982,NA,NA,NA
29,,AB29,NA,12/06/2025,NA,tag detached160,x,base,NA,Membranipora,0.1,0.007853982,NA,NA,NA
29,,AB29,NA,12/06/2025,NA,tag detached160,x,base,NA,Membranipora,0.2,0.031415927,NA,NA,NA
29,,AB29,NA,12/06/2025,NA,tag detached160,x,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
29,,AB29,NA,12/06/2025,NA,tag detached160,x,middle,NA,Membranipora,0.3,0.070685835,NA,NA,NA
29,,AB29,NA,12/06/2025,NA,tag detached160,x,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
29,,AB29,NA,12/06/2025,NA,tag detached160,x,tip,NA,Membranipora,0.3,0.070685835,NA,NA,NA
29,,AB29,NA,12/06/2025,NA,tag detached160,x,tip,NA,Membranipora,0.1,0.007853982,NA,NA,NA
29,,AB29,NA,12/06/2025,NA,tag detached160,x,tip,NA,Membranipora,0.2,0.031415927,NA,NA,NA
29,,AB29,NA,12/06/2025,NA,tag detached160,x,tip,NA,Membranipora,0.1,0.007853982,NA,NA,NA
29,,AB29,NA,12/06/2025,NA,tag detached160,y,base,NA,Membranipora,2,3.141592654,NA,NA,NA
29,,AB29,NA,12/06/2025,NA,tag detached160,y,tip,NA,Membranipora,0.2,0.031415927,NA,NA,NA
29,,AB29,NA,12/06/2025,NA,tag detached160,x,middle,NA,Pilosa,1,0.523598776,NA,NA,NA
29,,AB29,NA,12/06/2025,NA,tag detached160,x,middle,NA,Pilosa,1,0.523598776,NA,NA,NA
29,,AB29,NA,12/06/2025,NA,tag detached160,x,tip,NA,Pilosa,1,0.523598776,NA,NA,NA
29,,AB29,NA,12/06/2025,NA,tag detached160,x,tip,NA,Pilosa,0.8,0.335103216,NA,NA,NA
29,,AB29,NA,12/06/2025,NA,tag detached160,y,middle,NA,Pilosa,1.2,0.753982237,NA,NA,NA
29,,AB29,NA,12/06/2025,NA,tag detached160,y,tip,NA,Pilosa,1.3,0.884881931,NA,NA,NA
29,,AB29,NA,12/06/2025,NA,tag detached160,y,tip,NA,Pilosa,1,0.523598776,NA,NA,NA
29,,AB29,NA,12/06/2025,NA,tag detached160,x,base,NA,Spirobranchus,0.1,NA,NA,1,NA
29,,AB29,NA,12/06/2025,NA,tag detached160,x,middle,NA,Spirobranchus,1,NA,NA,2,NA
29,,AB29,NA,12/06/2025,NA,tag detached160,y,base,NA,Spirobranchus,2,NA,NA,1,NA
17,blue,AB17,NA,02/07/2025,NA,,x,base,NA,,,NA,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,x,middle,NA,,,NA,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,x,middle,NA,,,NA,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,y,base,NA,,,NA,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,y,base,NA,,,NA,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,y,tip,NA,,,NA,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,y,tip,NA,,,NA,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,x,middle,NA,Hydrozoa,,NA,3,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,y,base,NA,Hydrozoa,,NA,9,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,y,tip,NA,Hydrozoa,,NA,6,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,x,middle,NA,Membranipora,0.5,0.196349541,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,x,middle,NA,Membranipora,0.5,0.196349541,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,x,middle,NA,Membranipora,0.1,0.007853982,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,x,middle,NA,Membranipora,0.1,0.007853982,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,x,middle,NA,Membranipora,0.5,0.196349541,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,y,base,NA,Membranipora,1.5,1.767145868,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,y,base,NA,Membranipora,0.1,0.007853982,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,y,base,NA,Membranipora,0.1,0.007853982,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,y,base,NA,Membranipora,0.1,0.007853982,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,y,base,NA,Membranipora,0.2,0.031415927,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,y,base,NA,Membranipora,0.1,0.007853982,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,y,tip,NA,Membranipora,2,3.141592654,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,y,tip,NA,Membranipora,0.4,0.125663706,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,y,tip,NA,Membranipora,0.5,0.196349541,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,x,middle,NA,Pilosa,1,0.523598776,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,x,middle,NA,Pilosa,2,2.094395102,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,x,middle,NA,Pilosa,1,0.523598776,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,x,middle,NA,Pilosa,0.5,0.130899694,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,y,tip,NA,Pilosa,1.5,1.178097245,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,y,tip,NA,Pilosa,1.5,1.178097245,NA,NA,NA
17,blue,AB17,NA,02/07/2025,NA,,x,base,NA,Spirobranchus,,NA,NA,9,NA
17,blue,AB17,NA,02/07/2025,NA,,x,middle,NA,Spirobranchus,,NA,NA,6,NA
17,blue,AB17,NA,02/07/2025,NA,,y,base,NA,Spirobranchus,,NA,NA,12,NA
17,blue,AB17,NA,02/07/2025,NA,,y,tip,NA,Spirobranchus,,NA,NA,8,NA
17,blue,AB17,NA,04/06/2025,NA,,x,base,NA,,,NA,NA,NA,NA
17,blue,AB17,NA,04/06/2025,NA,,x,middle,NA,Hydrozoa,0.5,NA,4,NA,NA
17,blue,AB17,NA,04/06/2025,NA,,x,tip,NA,Hydrozoa,0.5,NA,3,NA,NA
17,blue,AB17,NA,04/06/2025,NA,,y,tip,NA,Hydrozoa,0.5,NA,5,NA,NA
17,blue,AB17,NA,04/06/2025,NA,,x,middle,NA,Membranipora,0.5,0.196349541,NA,NA,NA
17,blue,AB17,NA,04/06/2025,NA,,x,middle,NA,Membranipora,0.3,0.070685835,NA,NA,NA
17,blue,AB17,NA,04/06/2025,NA,,x,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
17,blue,AB17,NA,04/06/2025,NA,,y,middle,NA,Membranipora,0.5,0.196349541,NA,NA,NA
17,blue,AB17,NA,04/06/2025,NA,,y,middle,NA,Membranipora,0.3,0.070685835,NA,NA,NA
17,blue,AB17,NA,04/06/2025,NA,,y,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
17,blue,AB17,NA,04/06/2025,NA,,x,middle,NA,Pilosa,0.5,0.130899694,NA,NA,NA
17,blue,AB17,NA,04/06/2025,NA,,x,tip,NA,Pilosa,0.5,0.130899694,NA,NA,NA
17,blue,AB17,NA,04/06/2025,NA,,y,base,NA,Pilosa,0.4,0.083775804,NA,NA,NA
17,blue,AB17,NA,04/06/2025,NA,,y,middle,NA,Pilosa,1,0.523598776,NA,NA,NA
17,blue,AB17,NA,04/06/2025,NA,,y,tip,NA,Pilosa,0.5,0.130899694,NA,NA,NA
17,blue,AB17,NA,04/06/2025,NA,,x,tip,NA,Spirobranchus,0.5,NA,NA,2,NA
17,blue,AB17,NA,04/06/2025,NA,,y,tip,NA,Spirobranchus,0.5,NA,NA,1,NA
17,blue,AB17,NA,12/06/2025,NA,,x,base,NA,,,NA,NA,NA,NA
17,blue,AB17,NA,12/06/2025,NA,,y,base,NA,,,NA,NA,NA,NA
17,blue,AB17,NA,12/06/2025,NA,,x,middle,NA,Hydrozoa,0.8,NA,1,NA,NA
17,blue,AB17,NA,12/06/2025,NA,,x,tip,NA,Hydrozoa,1.2,NA,2,NA,NA
17,blue,AB17,NA,12/06/2025,NA,,y,base,NA,Hydrozoa,,NA,6,NA,NA
17,blue,AB17,NA,12/06/2025,NA,,y,tip,NA,Hydrozoa,1,NA,10,NA,NA
17,blue,AB17,NA,12/06/2025,NA,,x,middle,NA,Membranipora,1,0.785398163,NA,NA,NA
17,blue,AB17,NA,12/06/2025,NA,,x,middle,NA,Membranipora,0.1,0.007853982,NA,NA,NA
17,blue,AB17,NA,12/06/2025,NA,,x,middle,NA,Membranipora,0.1,0.007853982,NA,NA,NA
17,blue,AB17,NA,12/06/2025,NA,,x,middle,NA,Membranipora,0.1,0.007853982,NA,NA,NA
17,blue,AB17,NA,12/06/2025,NA,,x,middle,NA,Membranipora,0.2,0.031415927,NA,NA,NA
17,blue,AB17,NA,12/06/2025,NA,,x,middle,NA,Membranipora,0.1,0.007853982,NA,NA,NA
17,blue,AB17,NA,12/06/2025,NA,,x,middle,NA,Membranipora,0.1,0.007853982,NA,NA,NA
17,blue,AB17,NA,12/06/2025,NA,,x,middle,NA,Membranipora,0.1,0.007853982,NA,NA,NA
17,blue,AB17,NA,12/06/2025,NA,,x,tip,NA,Membranipora,0.3,0.070685835,NA,NA,NA
17,blue,AB17,NA,12/06/2025,NA,,y,middle,NA,Membranipora,0.3,0.070685835,NA,NA,NA
17,blue,AB17,NA,12/06/2025,NA,,y,middle,NA,Membranipora,0.6,0.282743339,NA,NA,NA
17,blue,AB17,NA,12/06/2025,NA,,y,tip,NA,Membranipora,0.3,0.070685835,NA,NA,NA
17,blue,AB17,NA,12/06/2025,NA,,y,tip,NA,Membranipora,0.2,0.031415927,NA,NA,NA
17,blue,AB17,NA,12/06/2025,NA,,x,middle,NA,Pilosa,0.8,0.335103216,NA,NA,NA
