tag_no,tag_colour,seaweed_id,rock_no,date_sampled,blade_length,notes,blade_side,blade_zone,blade_no,sp,colony_length_max,colony_area,no_h,no_m,no_long_m,Tank
39,green,AG39,,12/06/2025,,,x,middle,,mm,0.2,0.031415927,3,9,,
39,green,AG39,,12/06/2025,,,x,middle,,mm,0.1,0.007853982,,,,
39,green,AG39,,12/06/2025,,,x,middle,,mm,0.1,0.007853982,,,,
39,green,AG39,,12/06/2025,,,x,middle,,mm,0.1,0.007853982,,,,
39,green,AG39,,12/06/2025,,,x,middle,,mm,0.1,0.007853982,,,,
39,green,AG39,,12/06/2025,,,x,tip,,ep,0.9,0.424115008,,3,,
39,green,AG39,,12/06/2025,,,y,base,,,,,,1,,
39,green,AG39,,12/06/2025,,,y,middle,,mm,0.2,0.031415927,1,6,,
39,green,AG39,,12/06/2025,,,y,middle,,mm,0.2,0.031415927,,,,
39,green,AG39,,12/06/2025,,,y,middle,,mm,0.2,0.031415927,,,,
39,green,AG39,,12/06/2025,,,y,middle,,mm,0.2,0.031415927,,,,
39,green,AG39,,12/06/2025,,,y,middle,,mm,0.1,0.007853982,,,,
39,green,AG39,,12/06/2025,,,y,middle,,mm,0.1,0.007853982,,,,
39,green,AG39,,12/06/2025,,,y,tip,,mm,0.2,0.031415927,,,,
39,green,AG39,,12/06/2025,,,y,tip,,mm,0.2,0.031415927,,,,
39,green,AG39,,12/06/2025,,,y,tip,,ep,0.4,0.083775804,,,,
39,green,AG39,,02/07/2025,,,x,base,,mm,0.1,0.007853982,,,,
39,green,AG39,,02/07/2025,,,x,base,,mm,0.1,0.007853982,,,,
39,green,AG39,,02/07/2025,,,x,base,,mm,0.2,0.031415927,,,,
39,green,AG39,,02/07/2025,,,x,base,,,,,,10,,
39,green,AG39,,02/07/2025,,,x,base,,,,,3,,,
39,green,AG39,,02/07/2025,,,x,middle,,mm,0.5,0.196349541,,,,
39,green,AG39,,02/07/2025,,,x,middle,,mm,0.2,0.031415927,,,,
39,green,AG39,,02/07/2025,,,x,middle,,mm,0.2,0.031415927,,,,
39,green,AG39,,02/07/2025,,,x,middle,,mm,0.2,0.031415927,,,,
39,green,AG39,,02/07/2025,,,x,middle,,mm,0.2,0.031415927,,,,
39,green,AG39,,02/07/2025,,,x,middle,,ep,1,0.523598776,,,,
39,green,AG39,,02/07/2025,,,x,middle,,,,,,11,,
39,green,AG39,,02/07/2025,,,x,middle,,,,,10,,,
39,green,AG39,,02/07/2025,,,y,base,,mm,0.4,0.125663706,,,,
39,green,AG39,,02/07/2025,,,y,base,,mm,0.1,0.007853982,,,,
39,green,AG39,,02/07/2025,,,y,base,,mm,0.1,0.007853982,,,,
39,green,AG39,,02/07/2025,,,y,base,,,,,,12,,
39,green,AG39,,02/07/2025,,,y,middle,,mm,0.5,0.196349541,,,,
39,green,AG39,,02/07/2025,,,y,middle,,mm,0.6,0.282743339,,,,
39,green,AG39,,02/07/2025,,,y,middle,,mm,0.2,0.031415927,,,,
39,green,AG39,,02/07/2025,,,y,middle,,mm,0.2,0.031415927,,,,
39,green,AG39,,02/07/2025,,,y,middle,,ep,1.5,1.178097245,,,,
39,green,AG39,,02/07/2025,,,y,middle,,ep,2.5,3.272492347,,,,
39,green,AG39,,02/07/2025,,,y,middle,,ep,2.5,3.272492347,,,,
39,green,AG39,,02/07/2025,,,y,middle,,,,,,4,,
39,green,AG39,,02/07/2025,,,y,middle,,,,,9,,,
40,green,AG40,,04/06/2025,,,x,base,,,,,,,,
40,green,AG40,,04/06/2025,,,x,middle,,ep,0.5,0.130899694,,6,,
40,green,AG40,,04/06/2025,,,x,middle,,ep,0.5,0.130899694,,,,
40,green,AG40,,04/06/2025,,,x,middle,,mm,0.5,0.196349541,,,,
40,green,AG40,,04/06/2025,,,x,middle,,mm,0.2,0.031415927,,,,
40,green,AG40,,04/06/2025,,,x,middle,,mm,0.1,0.007853982,,,,
40,green,AG40,,04/06/2025,,,x,tip,,ep,1,0.523598776,,,,
40,green,AG40,,04/06/2025,,,x,tip,,ep,0.8,0.335103216,,,,
40,green,AG40,,04/06/2025,,,y,base,,,,,,,,
40,green,AG40,,04/06/2025,,,y,middle,,mm,0.5,0.196349541,,3,,
40,green,AG40,,04/06/2025,,,y,middle,,ep,0.4,0.083775804,,,,
40,green,AG40,,04/06/2025,,,y,tip,,ep,0.1,0.005235988,,,,
40,green,AG40,,12/06/2025,,,x,base,,,,,,,,
40,green,AG40,,12/06/2025,,,x,middle,,mm,0.2,0.031415927,,6,,
40,green,AG40,,12/06/2025,,,x,middle,,mm,0.2,0.031415927,,,,
40,green,AG40,,12/06/2025,,,x,middle,,mm,0.2,0.031415927,,,,
40,green,AG40,,12/06/2025,,,x,middle,,mm,0.3,0.070685835,,,,
40,green,AG40,,12/06/2025,,,x,tip,,mm,0.2,0.031415927,,1,,
40,green,AG40,,12/06/2025,,,y,base,,,,,,,,
40,green,AG40,,12/06/2025,,,y,middle,,ep,0.8,0.335103216,,,,
40,green,AG40,,12/06/2025,,,y,middle,,ep,1,0.523598776,,,,
40,green,AG40,,12/06/2025,,,y,middle,,mm,1,0.785398163,,,,
40,green,AG40,,12/06/2025,,,y,middle,,mm,0.2,0.031415927,5,4,,
40,green,AG40,,12/06/2025,,,y,tip,,ep,1,0.523598776,1,,,
40,green,AG40,,12/06/2025,,,y,tip,,ep,0.6,0.188495559,,,,
40,green,AG40,,12/06/2025,,,y,tip,,mm,0.3,0.070685835,,,,
40,green,AG40,,02/07/2025,,,x,base,,mm,0.2,0.031415927,,,,
40,green,AG40,,02/07/2025,,,x,base,,,,,,6,,
40,green,AG40,,02/07/2025,,,x,base,,,,,4,,,
40,green,AG40,,02/07/2025,,,x,middle,,mm,2.5,4.908738521,,,,
40,green,AG40,,02/07/2025,,,x,middle,,mm,0.5,0.196349541,,,,
40,green,AG40,,02/07/2025,,,x,middle,,,,,,3,,
40,green,AG40,,02/07/2025,,,y,base,,,,,,5,,
40,green,AG40,,02/07/2025,,,y,middle,,mm,0.2,0.031415927,,,,
40,green,AG40,,02/07/2025,,,y,middle,,mm,0.2,0.031415927,,,,
40,green,AG40,,02/07/2025,,,y,middle,,mm,0.2,0.031415927,,,,
40,green,AG40,,02/07/2025,,,y,middle,,,,,,6,,
41,green,AG41,,04/06/2025,,tag detached_76,x,base,,,na,,,,,
41,green,AG41,,04/06/2025,,tag detached_76,x,middle,,,,,2,,,
41,green,AG41,,04/06/2025,,tag detached_76,x,tip,,ep,0.5,0.130899694,,,,
41,green,AG41,,04/06/2025,,tag detached_76,y,base,,,na,,,,,
41,green,AG41,,04/06/2025,,tag detached_76,y,middle,,mm,0.2,0.031415927,,,,
41,green,AG41,,04/06/2025,,tag detached_76,y,middle,,ep,0.3,0.04712389,,,,
41,green,AG41,,04/06/2025,,tag detached_76,y,tip,,mm,0.3,0.070685835,,,,
42,green,AG42,,04/06/2025,,,x,base,,,,,,1,,
42,green,AG42,,04/06/2025,,,x,middle,,,,,2,1,,
42,green,AG42,,04/06/2025,,,x,tip,,,,,,1,,
42,green,AG42,,04/06/2025,,,y,base,,,na,,,,,
42,green,AG42,,04/06/2025,,,y,middle,,mm,0.4,0.125663706,,1,,
42,green,AG42,,04/06/2025,,,y,tip,,,,,,,,
42,green,AG42,,12/06/2025,,,x,base,,mm,0.2,0.031415927,,4,,
42,green,AG42,,12/06/2025,,,x,middle,,ep,0.4,0.083775804,,2,,
42,green,AG42,,12/06/2025,,,x,middle,,ep,0.4,0.083775804,,,,
42,green,AG42,,12/06/2025,,,x,tip,,mm,0.8,0.502654825,1,4,,
42,green,AG42,,12/06/2025,,,y,base,,,,,,,,
42,green,AG42,,12/06/2025,,,y,middle,,ep,0.5,0.130899694,,2,,
42,green,AG42,,12/06/2025,,,y,tip,,ep,0.8,0.335103216,,,,
42,green,AG42,,12/06/2025,,,y,tip,,ep,0.8,0.335103216,,,,
42,green,AG42,,12/06/2025,,,y,tip,,ep,1,0.523598776,,,,
42,green,AG42,,02/07/2025,,,x,base,,mm,1,0.785398163,,,,
42,green,AG42,,02/07/2025,,,x,middle,,ep,1.5,1.178097245,,,,
42,green,AG42,,02/07/2025,,,x,middle,,,,,,4,,
42,green,AG42,,02/07/2025,,,y,base,,mm,0.1,0.007853982,,,,
42,green,AG42,,02/07/2025,,,y,base,,mm,0.1,0.007853982,,,,
42,green,AG42,,02/07/2025,,,y,base,,mm,0.1,0.007853982,,,,
42,green,AG42,,02/07/2025,,,y,base,,,,,,5,,
42,green,AG42,,02/07/2025,,,y,base,,,,,10,,,
42,green,AG42,,02/07/2025,,,y,middle,,ep,1.5,1.178097245,,,,
42,green,AG42,,02/07/2025,,,y,middle,,ep,1.5,1.178097245,,,,
42,green,AG42,,02/07/2025,,,y,middle,,,,,,7,,
42,green,AG42,,02/07/2025,,,y,middle,,,,,8,,,
44,green,AG44,,04/06/2025,,,x,base,,,,,,,,
44,green,AG44,,04/06/2025,,,x,middle,,,,,,,,
44,green,AG44,,04/06/2025,,,x,tip,,ep,0.5,0.130899694,,,,
44,green,AG44,,04/06/2025,,,y,base,,,,,,1,,
44,green,AG44,,04/06/2025,,,y,middle,,,,,,,,
44,green,AG44,,04/06/2025,,,y,tip,,,,,,,,
120notag,,AG44,,12/06/2025,,tag detached,x,base,,ep,0.5,0.130899694,,1,,4
120notag,,AG44,,12/06/2025,,tag detached,x,middle,,ep,1.2,0.753982237,,,,4
120notag,,AG44,,12/06/2025,,tag detached,x,middle,,mm,0.3,0.070685835,,,,4
120notag,,AG44,,12/06/2025,,tag detached,x,middle,,mm,0.1,0.007853982,,,,4
120notag,,AG44,,12/06/2025,,tag detached,x,middle,,mm,0.3,0.070685835,,,,4
120notag,,AG44,,12/06/2025,,tag detached,x,middle,,mm,0.1,0.007853982,,,,4
120notag,,AG44,,12/06/2025,,tag detached,x,middle,,ep,0.5,0.130899694,,,,4
120notag,,AG44,,12/06/2025,,tag detached,x,tip,,mm,2,3.141592654,,,,4
120notag,,AG44,,12/06/2025,,tag detached,y,base,,mm,1.5,1.767145868,,,,4
120notag,,AG44,,12/06/2025,,tag detached,y,base,,mm,0.5,0.196349541,,,,4
120notag,,AG44,,12/06/2025,,tag detached,y,base,,ep,1.5,1.178097245,,3,,4
120notag,,AG44,,12/06/2025,,tag detached,y,middle,,,,,,,,4
120notag,,AG44,,12/06/2025,,tag detached,y,tip,,,,,,1,,4
120notag,,AG44,,12/06/2025,,tag detached,x,base,,,,,,2,,4
120notag,,AG44,,12/06/2025,,tag detached,x,middle,,ep,1.4,1.0262536,,6,,4
120notag,,AG44,,12/06/2025,,tag detached,x,tip,,ep,0.5,0.130899694,,1,,4
120notag,,AG44,,12/06/2025,,tag detached,x,tip,,ep,0.4,0.083775804,,,,4
120notag,,AG44,,12/06/2025,,tag detached,y,base,,,,,,6,,4
120notag,,AG44,,12/06/2025,,tag detached,y,middle,,ep,0.4,0.083775804,2,6,,4
120notag,,AG44,,12/06/2025,,tag detached,y,tip,,ep,1,0.523598776,1,1,,4
120notag,,AG44,,12/06/2025,,tag detached,y,tip,,ep,0.8,0.335103216,,,,4
120notag,,AG44,,12/06/2025,,tag detached,y,tip,,mm,0.2,0.031415927,,,,4
120notag,,AG44,,12/06/2025,,tag detached,y,tip,,mm,0.3,0.070685835,,,,4
120notag,,AG44,,12/06/2025,,tag detached,y,tip,,mm,0.3,0.070685835,,,,4
45,green,AG45,,04/06/2025,,,x,base,,,,,,,,
45,green,AG45,,04/06/2025,,,x,middle,,,,,,2,,
45,green,AG45,,04/06/2025,,,x,tip,,mm,0.2,0.031415927,,,,
45,green,AG45,,04/06/2025,,,y,base,,,,,,,,
45,green,AG45,,04/06/2025,,,y,middle,,mm,0.1,0.007853982,,,,
45,green,AG45,,04/06/2025,,,y,middle,,mm,0.1,0.007853982,,,,
45,green,AG45,,04/06/2025,,,y,tip,,mm,0.1,0.007853982,,,,
45,green,AG45,,12/06/2025,,,x,base,,,,,,4,,
45,green,AG45,,12/06/2025,,,x,middle,,mm,0.4,0.125663706,6,6,,
45,green,AG45,,12/06/2025,,,x,middle,,ep,1.5,1.178097245,,,,
45,green,AG45,,12/06/2025,,,x,tip,,,,,6,6,,
45,green,AG45,,12/06/2025,,,y,base,,,,,,,,
45,green,AG45,,12/06/2025,,,y,middle,,ep,0.4,0.083775804,3,3,,
45,green,AG45,,12/06/2025,,,y,middle,,ep,0.4,0.083775804,,,,
45,green,AG45,,12/06/2025,,,y,middle,,mm,0.2,0.031415927,,,,
45,green,AG45,,12/06/2025,,,y,middle,,mm,0.1,0.007853982,,,,
45,green,AG45,,12/06/2025,,,y,tip,,mm,0.3,0.070685835,,1,,
45,green,AG45,,12/06/2025,,,y,tip,,mm,0.3,0.070685835,,,,
45,green,AG45,,02/07/2025,,,x,base,,,,,,3,,
45,green,AG45,,02/07/2025,,,x,middle,,mm,0.1,0.007853982,,,,
45,green,AG45,,02/07/2025,,,x,middle,,mm,0.1,0.007853982,,,,
45,green,AG45,,02/07/2025,,,x,middle,,,,,,3,,
45,green,AG45,,02/07/2025,,,x,tip,,mm,0.2,0.031415927,,,,
45,green,AG45,,02/07/2025,,,x,tip,,mm,0.2,0.031415927,,,,
45,green,AG45,,02/07/2025,,,x,tip,,mm,0.1,0.007853982,,,,
45,green,AG45,,02/07/2025,,,x,tip,,mm,0.1,0.007853982,,,,
45,green,AG45,,02/07/2025,,,x,tip,,mm,0.1,0.007853982,,,,
45,green,AG45,,02/07/2025,,,x,tip,,mm,0.1,0.007853982,,,,
45,green,AG45,,02/07/2025,,,x,tip,,mm,0.1,0.007853982,,,,
45,green,AG45,,02/07/2025,,,x,tip,,,,,,4,,
45,green,AG45,,02/07/2025,,,x,tip,,,,,6,,,
45,green,AG45,,02/07/2025,,,y,base,,,,,,4,,
45,green,AG45,,02/07/2025,,,y,middle,,,,,,17,,
45,green,AG45,,02/07/2025,,,y,middle,,mm,0.2,0.031415927,,,,
45,green,AG45,,02/07/2025,,,y,middle,,mm,0.1,0.007853982,,,,
45,green,AG45,,02/07/2025,,,y,middle,,mm,0.1,0.007853982,,,,
45,green,AG45,,02/07/2025,,,y,middle,,mm,0.2,0.031415927,,,,
45,green,AG45,,02/07/2025,,,y,middle,,mm,0.1,0.007853982,,,,
45,green,AG45,,02/07/2025,,,y,middle,,mm,0.1,0.007853982,,,,
45,green,AG45,,02/07/2025,,,y,tip,,mm,0.2,0.031415927,,,,
45,green,AG45,,02/07/2025,,,y,tip,,mm,0.1,0.007853982,,,,
45,green,AG45,,02/07/2025,,,y,tip,,ep,1,0.523598776,,,,
45,green,AG45,,02/07/2025,,,y,tip,,,,,,,1,
46,green,AG46,,04/06/2025,,,x,base,,,,,,,,
46,green,AG46,,04/06/2025,,,x,middle,,mm,0.2,0.031415927,,,,
46,green,AG46,,04/06/2025,,,x,tip,,mm,0.2,0.031415927,,,,
46,green,AG46,,04/06/2025,,,y,base,,,,,,,,
46,green,AG46,,04/06/2025,,,y,middle,,,,,1,10,,
46,green,AG46,,04/06/2025,,,y,tip,,ep,0.8,0.335103216,,,,
46,green,AG46,,12/06/2025,,,x,base,,,,,,3,,
46,green,AG46,,12/06/2025,,,x,middle,,ep,1.2,0.753982237,,3,,
46,green,AG46,,12/06/2025,,,x,middle,,mm,0.4,0.125663706,,,,
46,green,AG46,,12/06/2025,,,x,tip,,mm,0.4,0.125663706,,,,
46,green,AG46,,12/06/2025,,,y,base,,,,,,,,
46,green,AG46,,12/06/2025,,,y,middle,,ep,0.8,0.335103216,,6,,
46,green,AG46,,12/06/2025,,,y,middle,,ep,0.5,0.130899694,,,,
46,green,AG46,,12/06/2025,,,y,middle,,mm,1,0.785398163,,,,
46,green,AG46,,12/06/2025,,,y,middle,,mm,2,3.141592654,,,,
46,green,AG46,,12/06/2025,,,y,tip,,ep,0.8,0.335103216,,3,,
47,green,AG47,,04/06/2025,,,x,base,,,na,,,,,
47,green,AG47,,04/06/2025,,,x,middle,,mm,0.5,0.196349541,,,,
47,green,AG47,,04/06/2025,,,x,tip,,mm,0.2,0.031415927,,1,,
47,green,AG47,,04/06/2025,,,y,base,,,na,,,1,,
47,green,AG47,,04/06/2025,,,y,middle,,,na,,,,,
47,green,AG47,,04/06/2025,,,y,tip,,mm,0.1,0.007853982,,,,
47,green,AG47,,04/06/2025,,,y,tip,,mm,0.4,0.125663706,,,,
47,green,AG47,,12/06/2025,,,x,base,,,,,,3,,
47,green,AG47,,12/06/2025,,,x,middle,,mm,2,3.141592654,,6,,
47,green,AG47,,12/06/2025,,,x,tip,,,,,,4,,
47,green,AG47,,12/06/2025,,,y,base,,,,,,3,,
47,green,AG47,,12/06/2025,,,y,middle,,mm,2,3.141592654,,6,,
47,green,AG47,,12/06/2025,,,y,tip,,,,,,4,,
47,green,AG47,,02/07/2025,,,x,base,,mm,0.1,0.007853982,,,,
47,green,AG47,,02/07/2025,,,x,base,,mm,0.1,0.007853982,,,,
47,green,AG47,,02/07/2025,,,x,base,,mm,0.1,0.007853982,,,,
47,green,AG47,,02/07/2025,,,x,base,,mm,0.1,0.007853982,,,,
47,green,AG47,,02/07/2025,,,x,base,,,,,,8,,
47,green,AG47,,02/07/2025,,,x,middle,,mm,0.1,0.007853982,,,,
47,green,AG47,,02/07/2025,,,x,middle,,mm,0.1,0.007853982,,,,
47,green,AG47,,02/07/2025,,,x,middle,,mm,0.1,0.007853982,,,,
47,green,AG47,,02/07/2025,,,x,middle,,mm,0.1,0.007853982,,,,
47,green,AG47,,02/07/2025,,,x,middle,,mm,0.1,0.007853982,,,,
47,green,AG47,,02/07/2025,,,x,middle,,mm,0.1,0.007853982,,,,
47,green,AG47,,02/07/2025,,,x,middle,,,,,,7,,
47,green,AG47,,02/07/2025,,,x,tip,,mm,0.1,0.007853982,,,,
47,green,AG47,,02/07/2025,,,x,tip,,mm,0.2,0.031415927,,,,
47,green,AG47,,02/07/2025,,,x,tip,,mm,0.2,0.031415927,,,,
47,green,AG47,,02/07/2025,,,x,tip,,ep,0.6,0.188495559,,,,
47,green,AG47,,02/07/2025,,,x,tip,,ep,0.5,0.130899694,,,,
47,green,AG47,,02/07/2025,,,x,tip,,ep,0.1,0.005235988,,,,
47,green,AG47,,02/07/2025,,1x seasquirt,x,tip,,,,,,5,,
47,green,AG47,,02/07/2025,,,y,base,,,,,,9,,
47,green,AG47,,02/07/2025,,,y,middle,,mm,0.1,0.007853982,,,,
47,green,AG47,,02/07/2025,,,y,middle,,mm,0.2,0.031415927,,,,
47,green,AG47,,02/07/2025,,,y,middle,,mm,0.2,0.031415927,,,,
47,green,AG47,,02/07/2025,,,y,middle,,mm,0.2,0.031415927,,,,
47,green,AG47,,02/07/2025,,,y,middle,,mm,0.2,0.031415927,,,,
47,green,AG47,,02/07/2025,,,y,middle,,mm,0.2,0.031415927,,,,
47,green,AG47,,02/07/2025,,,y,middle,,,,,,20,,
47,green,AG47,,02/07/2025,,,y,tip,,mm,0.5,0.196349541,,,,
47,green,AG47,,02/07/2025,,,y,tip,,ep,2,2.094395102,,,,
47,green,AG47,,02/07/2025,,,y,tip,,ep,0.5,0.130899694,,,,
47,green,AG47,,02/07/2025,,,y,tip,,ep,0.5,0.130899694,,,,
47,green,AG47,,02/07/2025,,,y,tip,,ep,2,2.094395102,,,,
47,green,AG47,,02/07/2025,,1 x seasquirt,y,tip,,,,,,4,,
48,green,AG48,,04/06/2025,,,x,base,,,,,,,,
48,green,AG48,,04/06/2025,,,x,middle,,mm,1,0.785398163,2,,,
48,green,AG48,,04/06/2025,,,x,middle,,ep,0.5,0.130899694,,,,
48,green,AG48,,04/06/2025,,,x,tip,,mm,0.2,0.031415927,,,,
48,green,AG48,,04/06/2025,,,y,base,,,,,,,,
48,green,AG48,,04/06/2025,,,y,middle,,mm,0.4,0.125663706,,,,
48,green,AG48,,04/06/2025,,,y,middle,,ep,0.3,0.04712389,1,,,
48,green,AG48,,04/06/2025,,,y,tip,,,,,,,,
48,green,AG48,,12/06/2025,,,x,base,,,,,,,,
48,green,AG48,,12/06/2025,,,x,middle,,,,,2,3,,
48,green,AG48,,12/06/2025,,,x,tip,,mm,0.4,0.125663706,1,,,
48,green,AG48,,12/06/2025,,,x,tip,,mm,0.2,0.031415927,,,,
48,green,AG48,,12/06/2025,,,x,tip,,mm,0.2,0.031415927,,,,
48,green,AG48,,12/06/2025,,,y,base,,,,,,2,,
48,green,AG48,,12/06/2025,,,y,middle,,ep,1.2,0.753982237,,,,
48,green,AG48,,12/06/2025,,,y,middle,,ep,1.2,0.753982237,,,,
48,green,AG48,,12/06/2025,,,y,middle,,ep,1,0.523598776,,,,
48,green,AG48,,12/06/2025,,,y,middle,,mm,0.3,0.070685835,,,,
48,green,AG48,,12/06/2025,,,y,middle,,mm,0.2,0.031415927,,,,
48,green,AG48,,12/06/2025,,,y,middle,,mm,0.1,0.007853982,,,,
48,green,AG48,,12/06/2025,,,y,middle,,mm,0.4,0.125663706,,,,
48,green,AG48,,12/06/2025,,,y,middle,,ep,0.5,0.130899694,,,,
48,green,AG48,,12/06/2025,,,y,tip,,ep,1.1,0.633554518,,,,
48,green,AG48,,12/06/2025,,,y,tip,,mm,0.3,0.070685835,,,,
48,green,AG48,,12/06/2025,,,y,tip,,mm,0.3,0.070685835,,,,
9,green,AG9,,04/06/2025,,,y,tip,,ep,0.1,0.005235988,,,,
9,orange,AO9,,04/06/2025,,tag only,,,,,,,,,,
1,red,AR1,,04/06/2025,,,x,base,,ep,0.7,0.2565634,,,,
1,red,AR1,,04/06/2025,,,x,base,,mm,0.2,0.031415927,1,1,,
1,red,AR1,,04/06/2025,,,x,base,,mm,0.1,0.007853982,,,,
1,red,AR1,,04/06/2025,,,x,base,,mm,0.3,0.070685835,,,,
1,red,AR1,,04/06/2025,,,x,middle,,ep,0.7,0.2565634,,,,
1,red,AR1,,04/06/2025,,,x,middle,,mm,0.3,0.070685835,,,,
1,red,AR1,,04/06/2025,,,x,middle,,mm,0.4,0.125663706,,,,
1,red,AR1,,04/06/2025,,,x,middle,,mm,0.3,0.070685835,,,,
1,red,AR1,,04/06/2025,,,x,middle,,mm,0.4,0.125663706,,,,
1,red,AR1,,04/06/2025,,,x,middle,,mm,0.3,0.070685835,,,,
1,red,AR1,,04/06/2025,,,x,middle,,mm,0.4,0.125663706,,,,
1,red,AR1,,04/06/2025,,,x,tip,,,,,,,,
1,red,AR1,,04/06/2025,,,y,base,,ep,0.5,0.130899694,,,,
1,red,AR1,,04/06/2025,,,y,base,,mm,0.3,0.070685835,,2,,
1,red,AR1,,04/06/2025,,,y,base,,mm,0.1,0.007853982,,,,
1,red,AR1,,04/06/2025,,,y,base,,mm,0.1,0.007853982,,,,
1,red,AR1,,04/06/2025,,,y,middle,,ep,0.2,0.020943951,4,1,,
1,red,AR1,,04/06/2025,,,y,middle,,ep,1,0.523598776,,,,
1,red,AR1,,04/06/2025,,,y,middle,,mm,1.3,1.327322896,,,,
1,red,AR1,,04/06/2025,,,y,middle,,mm,0.4,0.125663706,,,,
1,red,AR1,,04/06/2025,,,y,middle,,mm,0.2,0.031415927,,,,
1,red,AR1,,04/06/2025,,,y,tip,,,,,,,,
1,red,AR1,,12/06/2025,,,x,base,,ep,1.1,0.633554518,,,,
1,red,AR1,,12/06/2025,,,x,base,,ep,1.1,0.633554518,,,,
1,red,AR1,,12/06/2025,,,x,base,,ep,0.6,0.188495559,,,,
1,red,AR1,,12/06/2025,,,x,base,,mm,0.3,0.070685835,,,,
1,red,AR1,,12/06/2025,,,x,base,,mm,0.2,0.031415927,,,,
1,red,AR1,,12/06/2025,,,x,base,,mm,0.2,0.031415927,,,,
1,red,AR1,,12/06/2025,,,x,base,,ep,0.2,0.020943951,,,,
1,red,AR1,,12/06/2025,,,x,middle,,mm,1.5,1.767145868,,,,
1,red,AR1,,12/06/2025,,,x,middle,,ep,1.4,1.0262536,,,,
1,red,AR1,,12/06/2025,,,x,middle,,ep,0.3,0.04712389,,,,
1,red,AR1,,12/06/2025,,,x,middle,,ep,0.5,0.130899694,,,,
1,red,AR1,,12/06/2025,,,x,middle,,ep,0.5,0.130899694,,,,
1,red,AR1,,12/06/2025,,,x,middle,,ep,0.3,0.04712389,,,,
1,red,AR1,,12/06/2025,,,x,middle,,mm,0.2,0.031415927,,,,
1,red,AR1,,12/06/2025,,,x,middle,,mm,0.4,0.125663706,,,,
1,red,AR1,,12/06/2025,,,x,middle,,mm,0.5,0.196349541,,,,
1,red,AR1,,12/06/2025,,,x,tip,,,,,,,,
1,red,AR1,,12/06/2025,,,y,base,,mm,2,3.141592654,,3,,
1,red,AR1,,12/06/2025,,,y,base,,mm,0.2,0.031415927,,,,
1,red,AR1,,12/06/2025,,,x,base,,mm,0.2,0.031415927,,,,
1,red,AR1,,12/06/2025,,,y,middle,,ep,1.5,1.178097245,1,1,,
1,red,AR1,,12/06/2025,,,y,middle,,mm,0.3,0.070685835,,,,
1,red,AR1,,12/06/2025,,,y,middle,,ep,0.6,0.188495559,,,,
1,red,AR1,,12/06/2025,,,y,tip,,mm,0.4,0.125663706,1,,,
1,red,AR1,,02/07/2025,,,x,base,,mm,0.5,0.196349541,,,,
1,red,AR1,,02/07/2025,,,x,base,,mm,0.5,0.196349541,,,,
1,red,AR1,,02/07/2025,,,x,base,,ep,2.5,3.272492347,,,,
1,red,AR1,,02/07/2025,,,x,base,,ep,2,2.094395102,,,,
1,red,AR1,,02/07/2025,,,x,base,,ep,2.5,3.272492347,,,,
1,red,AR1,,02/07/2025,,,x,base,,ep,2,2.094395102,,,,
1,red,AR1,,02/07/2025,,,x,base,,,,,3,,,
1,red,AR1,,02/07/2025,,,x,base,,,,,,3,,
1,red,AR1,,02/07/2025,,,y,base,,mm,2.5,4.908738521,,,,
1,red,AR1,,02/07/2025,,,y,base,,mm,0.5,0.196349541,,,,
1,red,AR1,,02/07/2025,,,y,base,,ep,1.5,1.178097245,,,,
1,red,AR1,,02/07/2025,,,y,base,,,,,,9,,
2,red,AR2,,04/06/2025,,,x,base,,,,,3,,,
2,red,AR2,,04/06/2025,,,x,middle,,ep,1,0.523598776,,,,
2,red,AR2,,04/06/2025,,,x,middle,,mm,0.2,0.031415927,,,,
2,red,AR2,,04/06/2025,,,x,middle,,mm,0.2,0.031415927,,,,
2,red,AR2,,04/06/2025,,,x,middle,,mm,0.1,0.007853982,,,,
2,red,AR2,,04/06/2025,,,x,middle,,mm,1,0.785398163,,,,
2,red,AR2,,04/06/2025,,,x,middle,,mm,1,0.785398163,,,,
2,red,AR2,,04/06/2025,,,x,tip,,,,,,,,
2,red,AR2,,04/06/2025,,,y,base,,mm,1.5,1.767145868,,,,
2,red,AR2,,04/06/2025,,,y,middle,,mm,0.5,0.196349541,,1,,
2,red,AR2,,04/06/2025,,,y,middle,,mm,0.5,0.196349541,,,,
2,red,AR2,,04/06/2025,,,y,middle,,ep,1,0.523598776,,,,
2,red,AR2,,04/06/2025,,,y,tip,,ep,1.5,1.178097245,,,,
2,red,AR2,,12/06/2025,,,x,base,,ep,0.8,0.335103216,2,3,,
2,red,AR2,,12/06/2025,,,x,middle,,mm,2.5,4.908738521,2,4,,
2,red,AR2,,12/06/2025,,,x,middle,,mm,1,0.785398163,,,,
2,red,AR2,,12/06/2025,,,x,middle,,ep,1,0.523598776,,,,
2,red,AR2,,12/06/2025,,,x,middle,,mm,0.2,0.031415927,,,,
2,red,AR2,,12/06/2025,,,x,middle,,mm,0.2,0.031415927,,,,
2,red,AR2,,12/06/2025,,,x,middle,,mm,0.1,0.007853982,,,,
2,red,AR2,,12/06/2025,,1 x seasquirt,x,tip,,mm,2,3.141592654,,,,
2,red,AR2,,12/06/2025,,,x,tip,,mm,1,0.785398163,,,,
2,red,AR2,,12/06/2025,,,x,tip,,mm,0.6,0.282743339,,,,
