seaweed,sample_code,site,date,day,month,year,sample_type,total_sample_abund,Group_precise,abundance,taxa,zooplankton,reads
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.098638785,Minutocellus polymorphus.18,,0.098638785
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.206622297,Cassiopea xamachana,,0.206622297
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.089294058,Asterias rubens,,0.089294058
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.045685332,Asterias rubens.1,,0.045685332
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.156783753,Temnopleurus toreumaticus,,0.156783753
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.191047752,Urodasys sp. 114a.2,,0.191047752
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.050876847,Urodasys sp. 114a.3,,0.050876847
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.143285814,Chaetonotus aff. gelidus MK-2019,,0.143285814
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.017651151,Urodasys sp. 114a.13,,0.017651151
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.060221574,Mytilus edulis complex sp. DC-2011,,0.060221574
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.693586402,Monostilifera sp.,,0.693586402
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.070604604,Monostilifera sp..1,,0.070604604
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.032187393,Corvomeyenia everetti,,0.032187393
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,1.527343709,Monogononta sp. R35_CoastL,,1.527343709
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.059183271,Asplanchna sieboldii.2,,0.059183271
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,1.152516327,invertebrate environmental sample.2,,1.152516327
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.064374786,invertebrate environmental sample.4,,0.064374786
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.025957575,invertebrate environmental sample.14,,0.025957575
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.012459636,invertebrate environmental sample.20,,0.012459636
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.01038303,invertebrate environmental sample.23,,0.01038303
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.007268121,invertebrate environmental sample.27,,0.007268121
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.025957575,Fujientomon dicestum,,0.025957575
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.015574545,Minutocellus polymorphus.1,,0.015574545
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.064374786,Emiliania huxleyi,,0.064374786
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,3.994351632,Skeletonema menzelii,,3.994351632
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.08306424,Chaetoceros tenuissimus,,0.08306424
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.016612848,Guillardia theta,,0.016612848
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.022842666,Skeletonema potamos,,0.022842666
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.04153212,Thalassiosira punctigera,,0.04153212
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.149515632,Podosira stelligera,,0.149515632
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.128749572,Skeletonema menzelii.1,,0.128749572
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.064374786,Thalassiosira nordenskioeldii,,0.064374786
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.029072484,Guinardia delicatula.6,,0.029072484
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.007268121,Thalassiosira nordenskioeldii.1,,0.007268121
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.021804363,Schizostauron trachyderma,,0.021804363
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.042570423,Thalassionema nitzschioides,,0.042570423
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.019727757,Thalassionema nitzschioides.2,,0.019727757
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,7.302384982,Minutocellus polymorphus.7,,7.302384982
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.642709556,Minutocellus polymorphus.8,,0.642709556
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.575219861,Minutocellus polymorphus.9,,0.575219861
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.204545691,Minutocellus polymorphus.10,,0.204545691
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.127711269,Minutocellus polymorphus.16,,0.127711269
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.122519754,Minutocellus polymorphus.17,,0.122519754
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.098638785,Minutocellus polymorphus.18,,0.098638785
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.206622297,Cassiopea xamachana,,0.206622297
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.089294058,Asterias rubens,,0.089294058
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.045685332,Asterias rubens.1,,0.045685332
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.156783753,Temnopleurus toreumaticus,,0.156783753
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.191047752,Urodasys sp. 114a.2,,0.191047752
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.050876847,Urodasys sp. 114a.3,,0.050876847
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.143285814,Chaetonotus aff. gelidus MK-2019,,0.143285814
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.017651151,Urodasys sp. 114a.13,,0.017651151
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.060221574,Mytilus edulis complex sp. DC-2011,,0.060221574
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.693586402,Monostilifera sp.,,0.693586402
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.070604604,Monostilifera sp..1,,0.070604604
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.032187393,Corvomeyenia everetti,,0.032187393
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,1.527343709,Monogononta sp. R35_CoastL,,1.527343709
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.059183271,Asplanchna sieboldii.2,,0.059183271
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,1.152516327,invertebrate environmental sample.2,,1.152516327
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.064374786,invertebrate environmental sample.4,,0.064374786
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.025957575,invertebrate environmental sample.14,,0.025957575
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.012459636,invertebrate environmental sample.20,,0.012459636
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.01038303,invertebrate environmental sample.23,,0.01038303
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.007268121,invertebrate environmental sample.27,,0.007268121
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,reads,48155.5,no,0.025957575,Fujientomon dicestum,,0.025957575
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,Copepoda,0.031054293,Temora sp.,,0.031054293
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,Copepoda,0.031054293,Temora sp.,,0.031054293
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,Gastropoda,0.025878578,Sconsia sp. MNHN-IM-2013-61442,,0.025878578
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,Gastropoda,0.015527147,Megalovalvata piligera,,0.015527147
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,Gastropoda,0.025878578,Sconsia sp. MNHN-IM-2013-61442,,0.025878578
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,Gastropoda,0.015527147,Megalovalvata piligera,,0.015527147
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,Hydrozoa,0.652140158,Clytia sp. 2 AFC-2016,,0.652140158
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,Hydrozoa,0.072460018,Maresearsia praeclara,,0.072460018
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,Hydrozoa,0.041405724,Aglaophenia tubulifera,,0.041405724
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,Hydrozoa,0.051757155,Clytia sp. 2 AFC-2016.2,,0.051757155
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,Hydrozoa,0.652140158,Clytia sp. 2 AFC-2016,,0.652140158
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,Hydrozoa,0.072460018,Maresearsia praeclara,,0.072460018
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,Hydrozoa,0.041405724,Aglaophenia tubulifera,,0.041405724
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,Hydrozoa,0.051757155,Clytia sp. 2 AFC-2016.2,,0.051757155
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,no,0.04658144,Minutocellus polymorphus.3,,0.04658144
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,no,0.015527147,Lithodesmium undulatum.1,,0.015527147
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,no,0.005175716,Gomphonema parvulum,,0.005175716
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,no,0.087987164,Skeletonema menzelii,,0.087987164
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,no,0.005175716,Pedospumella sinomuralis.3,,0.005175716
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,no,0.072460018,Thalassiosira rotula,,0.072460018
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,no,0.09316288,Thalassiosira rotula.3,,0.09316288
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,no,0.062108587,Thalassiosira rotula.4,,0.062108587
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,no,0.005175716,Thalassiosira rotula.11,,0.005175716
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,no,0.103514311,Thalassionema nitzschioides,,0.103514311
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,no,0.062108587,Cassiopea xamachana,,0.062108587
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,no,0.04658144,Minutocellus polymorphus.3,,0.04658144
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,no,0.015527147,Lithodesmium undulatum.1,,0.015527147
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,no,0.005175716,Gomphonema parvulum,,0.005175716
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,no,0.087987164,Skeletonema menzelii,,0.087987164
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,no,0.005175716,Pedospumella sinomuralis.3,,0.005175716
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,no,0.072460018,Thalassiosira rotula,,0.072460018
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,no,0.09316288,Thalassiosira rotula.3,,0.09316288
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,no,0.062108587,Thalassiosira rotula.4,,0.062108587
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,no,0.005175716,Thalassiosira rotula.11,,0.005175716
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,no,0.103514311,Thalassionema nitzschioides,,0.103514311
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,no,0.062108587,Cassiopea xamachana,,0.062108587
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,Polychaeta,0.056932871,Travisia pupa,,0.056932871
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,reads,9660.5,Polychaeta,0.056932871,Travisia pupa,,0.056932871
Alaria,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,Copepoda,0.381619531,Temora sp.,,0.381619531
Saccharina,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,Copepoda,0.381619531,Temora sp.,,0.381619531
Alaria,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,Hydrozoa,3.779601652,Clytia sp. 2 AFC-2016,,3.779601652
Alaria,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,Hydrozoa,0.151602279,Maresearsia praeclara,,0.151602279
Alaria,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,Hydrozoa,1.076898949,Aglaophenia tubulifera,,1.076898949
Alaria,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,Hydrozoa,0.073187307,Obelia bidentata,,0.073187307
Alaria,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,Hydrozoa,0.041821318,Clytia sp. 2 AFC-2016.2,,0.041821318
Alaria,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,Hydrozoa,0.01045533,Clytia sp. 2 AFC-2016.6,,0.01045533
Saccharina,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,Hydrozoa,3.779601652,Clytia sp. 2 AFC-2016,,3.779601652
Saccharina,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,Hydrozoa,0.151602279,Maresearsia praeclara,,0.151602279
Saccharina,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,Hydrozoa,1.076898949,Aglaophenia tubulifera,,1.076898949
Saccharina,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,Hydrozoa,0.073187307,Obelia bidentata,,0.073187307
Saccharina,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,Hydrozoa,0.041821318,Clytia sp. 2 AFC-2016.2,,0.041821318
Saccharina,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,Hydrozoa,0.01045533,Clytia sp. 2 AFC-2016.6,,0.01045533
Alaria,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,no,0.020910659,Emiliania huxleyi,,0.020910659
Alaria,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,no,0.585498458,Skeletonema menzelii,,0.585498458
Alaria,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,no,0.020910659,Skeletonema menzelii.5,,0.020910659
Alaria,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,no,0.167285274,Thalassionema nitzschioides.1,,0.167285274
Alaria,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,no,0.156829944,Dimeregramma acutum.2,,0.156829944
Alaria,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,no,0.099325631,Chaetonotus cf. oculiefer MK-2019,,0.099325631
Alaria,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,no,0.031365989,Monostilifera sp.,,0.031365989
Alaria,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,no,0.14114695,Asplanchna sieboldii,,0.14114695
Alaria,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,no,0.078414972,invertebrate environmental sample.19,,0.078414972
Saccharina,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,no,0.020910659,Emiliania huxleyi,,0.020910659
Saccharina,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,no,0.585498458,Skeletonema menzelii,,0.585498458
Saccharina,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,no,0.020910659,Skeletonema menzelii.5,,0.020910659
Saccharina,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,no,0.167285274,Thalassionema nitzschioides.1,,0.167285274
Saccharina,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,no,0.156829944,Dimeregramma acutum.2,,0.156829944
Saccharina,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,no,0.099325631,Chaetonotus cf. oculiefer MK-2019,,0.099325631
Saccharina,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,no,0.031365989,Monostilifera sp.,,0.031365989
Saccharina,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,no,0.14114695,Asplanchna sieboldii,,0.14114695
Saccharina,Pabay_14_1_22_2,Pabay ,14_1_2022,14,1,2022,reads,9564.5,no,0.078414972,invertebrate environmental sample.19,,0.078414972
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,Copepoda,0.205461638,Temora sp.,,0.205461638
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,Copepoda,0.205461638,Temora sp.,,0.205461638
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,Gastropoda,0.013003901,Sconsia sp. MNHN-IM-2013-61442,,0.013003901
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,Gastropoda,0.015604681,Megalovalvata piligera,,0.015604681
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,Gastropoda,0.013003901,Sconsia sp. MNHN-IM-2013-61442,,0.013003901
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,Gastropoda,0.015604681,Megalovalvata piligera,,0.015604681
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,Hydrozoa,2.161248375,Clytia sp. 2 AFC-2016,,2.161248375
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,Hydrozoa,0.11183355,Maresearsia praeclara,,0.11183355
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,Hydrozoa,0.535760728,Aglaophenia tubulifera,,0.535760728
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,Hydrozoa,0.036410923,Obelia bidentata,,0.036410923
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,Hydrozoa,0.046814044,Clytia sp. 2 AFC-2016.2,,0.046814044
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,Hydrozoa,0.00520156,Clytia sp. 2 AFC-2016.6,,0.00520156
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,Hydrozoa,2.161248375,Clytia sp. 2 AFC-2016,,2.161248375
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,Hydrozoa,0.11183355,Maresearsia praeclara,,0.11183355
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,Hydrozoa,0.535760728,Aglaophenia tubulifera,,0.535760728
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,Hydrozoa,0.036410923,Obelia bidentata,,0.036410923
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,Hydrozoa,0.046814044,Clytia sp. 2 AFC-2016.2,,0.046814044
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,Hydrozoa,0.00520156,Clytia sp. 2 AFC-2016.6,,0.00520156
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.023407022,Minutocellus polymorphus.3,,0.023407022
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.007802341,Lithodesmium undulatum.1,,0.007802341
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.00520156,Gomphonema parvulum,,0.00520156
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.062418726,Emiliania huxleyi,,0.062418726
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.33550065,Skeletonema menzelii,,0.33550065
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.036410923,Thalassiosira rotula,,0.036410923
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.046814044,Thalassiosira rotula.3,,0.046814044
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.031209363,Thalassiosira rotula.4,,0.031209363
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.010403121,Skeletonema menzelii.5,,0.010403121
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.00260078,Thalassiosira rotula.11,,0.00260078
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.083224967,Thalassionema nitzschioides.1,,0.083224967
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.078023407,Dimeregramma acutum.2,,0.078023407
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.031209363,Cassiopea xamachana,,0.031209363
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.049414824,Chaetonotus cf. oculiefer MK-2019,,0.049414824
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.015604681,Monostilifera sp.,,0.015604681
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.070221066,Asplanchna sieboldii,,0.070221066
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.039011704,invertebrate environmental sample.19,,0.039011704
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.023407022,Minutocellus polymorphus.3,,0.023407022
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.007802341,Lithodesmium undulatum.1,,0.007802341
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.00520156,Gomphonema parvulum,,0.00520156
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.062418726,Emiliania huxleyi,,0.062418726
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.33550065,Skeletonema menzelii,,0.33550065
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.036410923,Thalassiosira rotula,,0.036410923
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.046814044,Thalassiosira rotula.3,,0.046814044
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.031209363,Thalassiosira rotula.4,,0.031209363
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.010403121,Skeletonema menzelii.5,,0.010403121
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.00260078,Thalassiosira rotula.11,,0.00260078
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.083224967,Thalassionema nitzschioides.1,,0.083224967
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.078023407,Dimeregramma acutum.2,,0.078023407
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.031209363,Cassiopea xamachana,,0.031209363
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.049414824,Chaetonotus cf. oculiefer MK-2019,,0.049414824
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,reads,9612.5,no,0.015604681,Monostilifera sp.,,0.015604681
