seaweed,sample_code,site,date,day,month,year,sample_type,total_sample_abund,Group_precise,abundance,,taxa,,,,,,,
Saccharina,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,Gastropoda,0.068263823,,Antarctoneptunea aurora,Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Antarctoneptunea,Antarctoneptunea aurora
Alaria,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,Hydrozoa,0.081266456,,Garveia annulata.1,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Bougainvilliidae,Garveia,Garveia annulata
Alaria,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,Hydrozoa,0.221044762,,Siphonophorae sp. NHM_339,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Siphonophorae,Siphonophorae,Siphonophorae sp. NHM 339
Alaria,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,Hydrozoa,0.185287521,,Mitrocomella brownei,Animalia,Cnidaria,Hydrozoa,Leptothecata,Mitrocomidae,Mitrocomella,Mitrocomella brownei
Saccharina,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,Hydrozoa,0.081266456,,Garveia annulata.1,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Bougainvilliidae,Garveia,Garveia annulata
Saccharina,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,Hydrozoa,0.221044762,,Siphonophorae sp. NHM_339,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Siphonophorae,Siphonophorae,Siphonophorae sp. NHM 339
Saccharina,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,Hydrozoa,0.185287521,,Mitrocomella brownei,Animalia,Cnidaria,Hydrozoa,Leptothecata,Mitrocomidae,Mitrocomella,Mitrocomella brownei
Alaria,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,0.490849397,,Chrysochromulina tobinii,Chromista,Haptophyta,Coccolithophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina tobinii
Alaria,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,0.05526119,,Chrysochromulina sp. NIES-1333,Eukaryota,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina sp. NIES-1333
Alaria,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,0.029255924,,Phaeocystis globosa.1,Chromista,Haptophyta,Coccolithophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,Phaeocystis globosa
Alaria,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,0.100770406,,Octactis speculum,Chromista,Ochrophyta,Dictyochophyceae,Dictyochales,Dictyochaceae,Octactis,Octactis speculum
Alaria,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,0.052010532,,Octactis speculum.1,Chromista,Ochrophyta,Dictyochophyceae,Dictyochales,Dictyochaceae,Octactis,Octactis speculum
Alaria,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,0.240548711,,Ministeria vibrans,Opisthokonta,Holozoa,Filasterea,Ministeriida,Ministeriidae,Ministeria,Ministeria vibrans
Alaria,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,0.139778305,,Guinardia delicatula.2,Chromista,Ochrophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Guinardia,Guinardia delicatula
Alaria,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,0.315313851,,Minutocellus polymorphus.9,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Alaria,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,0.029255924,,Cassiopea xamachana,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Cassiopeidae,Cassiopea,Cassiopea xamachana
Alaria,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,0.045509216,,Cassiopea sp. PGNIMCP.1,,,,,,Cassiopea,Cassiopea sp. PGNIMCP
Alaria,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,0.315313851,,Thoosa mismalolli,Animalia,Porifera,Demospongiae,Clionaida,Clionaidae,Thoosa,Thoosa mismalolli
Alaria,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,0.217794103,,Monogononta sp. R35_CoastL,,,,,,Monogononta,Monogononta sp. R35 CoastL
Alaria,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,1.943893638,,invertebrate environmental sample,,,,,,,
Alaria,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,0.185287521,,invertebrate environmental sample.6,,,,,,,
Saccharina,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,0.490849397,,Chrysochromulina tobinii,Chromista,Haptophyta,Coccolithophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina tobinii
Saccharina,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,0.05526119,,Chrysochromulina sp. NIES-1333,Eukaryota,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina sp. NIES-1333
Saccharina,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,0.029255924,,Phaeocystis globosa.1,Chromista,Haptophyta,Coccolithophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,Phaeocystis globosa
Saccharina,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,0.100770406,,Octactis speculum,Chromista,Ochrophyta,Dictyochophyceae,Dictyochales,Dictyochaceae,Octactis,Octactis speculum
Saccharina,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,0.052010532,,Octactis speculum.1,Chromista,Ochrophyta,Dictyochophyceae,Dictyochales,Dictyochaceae,Octactis,Octactis speculum
Saccharina,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,0.240548711,,Ministeria vibrans,Opisthokonta,Holozoa,Filasterea,Ministeriida,Ministeriidae,Ministeria,Ministeria vibrans
Saccharina,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,0.139778305,,Guinardia delicatula.2,Chromista,Ochrophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Guinardia,Guinardia delicatula
Saccharina,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,0.315313851,,Minutocellus polymorphus.9,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Saccharina,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,0.029255924,,Cassiopea xamachana,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Cassiopeidae,Cassiopea,Cassiopea xamachana
Saccharina,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,0.045509216,,Cassiopea sp. PGNIMCP.1,,,,,,Cassiopea,Cassiopea sp. PGNIMCP
Saccharina,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,0.315313851,,Thoosa mismalolli,Animalia,Porifera,Demospongiae,Clionaida,Clionaidae,Thoosa,Thoosa mismalolli
Saccharina,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,0.217794103,,Monogononta sp. R35_CoastL,,,,,,Monogononta,Monogononta sp. R35 CoastL
Saccharina,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,1.943893638,,invertebrate environmental sample,,,,,,,
Saccharina,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,no,0.185287521,,invertebrate environmental sample.6,,,,,,,
Alaria,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,Polychaet,5.474108507,,Prionospio fallax,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio fallax
Saccharina,Pabay_15_7_22_2,Pabay,15_7_2022,15,7,2022,reads,15381.5,Polychaet,5.474108507,,Prionospio fallax,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio fallax
Alaria,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,Gastropoda,0.097781002,,Siphonaria pectinata,Animalia,Mollusca,Gastropoda,Siphonariida,Siphonariidae,Siphonaria,Siphonaria pectinata
Alaria,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,Gastropoda,0.006308452,,Bulinus nasutus,Animalia,Mollusca,Gastropoda,Hygrophila,Planorbidae,Bulinus,Bulinus nasutus
Saccharina,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,Gastropoda,0.097781002,,Siphonaria pectinata,Animalia,Mollusca,Gastropoda,Siphonariida,Siphonariidae,Siphonaria,Siphonaria pectinata
Saccharina,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,Gastropoda,0.006308452,,Bulinus nasutus,Animalia,Mollusca,Gastropoda,Hygrophila,Planorbidae,Bulinus,Bulinus nasutus
Alaria,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,no,0.014194016,,Skeletonema menzelii,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii
Alaria,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,no,0.588263126,,Minutocellus polymorphus.7,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Alaria,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,no,0.249183844,,Ditylum brightwellii.3,Chromista,Ochrophyta,Coscinodiscophyceae,Rhizosoleniales,Lithodesmiaceae,Ditylum,Ditylum brightwellii
Alaria,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,no,0.047313388,,Minutocellus polymorphus.9,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Alaria,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,no,0.234989828,,Cernosvitoviella minor,Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Cernosvitoviella,Cernosvitoviella minor
Alaria,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,no,0.006308452,,Edwardsia timida,Animalia,Cnidaria,Anthozoa,Actiniaria,Edwardsiidae,Edwardsia,Edwardsia timida
Alaria,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,no,0.189253552,,Monostilifera sp..2,Animalia,Nemertea,Anopla,Monostilifera,Monostylifera,Monostilifera,Monostilifera sp.
Alaria,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,no,0.321731039,,Polyarthra major,Animalia,Rotifera,Eurotatoria,Ploima,Synchaetidae,Polyarthra,Polyarthra major
Alaria,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,no,0.119860583,,Euchlanis dilatata.1,Animalia,Rotifera,Eurotatoria,Ploima,Euchlanidae,Euchlanis,Euchlanis dilatata
Alaria,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,no,0.34381062,,invertebrate environmental sample,,,,,,,
Alaria,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,no,1.146561105,,invertebrate environmental sample.1,,,,,,,
Alaria,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,no,0.011039791,,invertebrate environmental sample.28,,,,,,,
Saccharina,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,no,0.014194016,,Skeletonema menzelii,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii
Saccharina,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,no,0.588263126,,Minutocellus polymorphus.7,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Saccharina,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,no,0.249183844,,Ditylum brightwellii.3,Chromista,Ochrophyta,Coscinodiscophyceae,Rhizosoleniales,Lithodesmiaceae,Ditylum,Ditylum brightwellii
Saccharina,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,no,0.047313388,,Minutocellus polymorphus.9,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Saccharina,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,no,0.234989828,,Cernosvitoviella minor,Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Cernosvitoviella,Cernosvitoviella minor
Saccharina,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,no,0.006308452,,Edwardsia timida,Animalia,Cnidaria,Anthozoa,Actiniaria,Edwardsiidae,Edwardsia,Edwardsia timida
Saccharina,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,no,0.189253552,,Monostilifera sp..2,Animalia,Nemertea,Anopla,Monostilifera,Monostylifera,Monostilifera,Monostilifera sp.
Saccharina,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,no,0.321731039,,Polyarthra major,Animalia,Rotifera,Eurotatoria,Ploima,Synchaetidae,Polyarthra,Polyarthra major
Saccharina,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,no,0.119860583,,Euchlanis dilatata.1,Animalia,Rotifera,Eurotatoria,Ploima,Euchlanidae,Euchlanis,Euchlanis dilatata
Saccharina,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,no,0.34381062,,invertebrate environmental sample,,,,,,,
Saccharina,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,no,1.146561105,,invertebrate environmental sample.1,,,,,,,
Saccharina,Pabay_15_7_22_3,Pabay,15_7_2022,15,7,2022,reads,31703.5,no,0.011039791,,invertebrate environmental sample.28,,,,,,,
Alaria,Pabay_16_9_21_1,Pabay,16_9_2021,16,9,2021,reads,16711.5,no,0.020943662,,Emiliania huxleyi,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,Emiliania huxleyi
Alaria,Pabay_16_9_21_1,Pabay,16_9_2021,16,9,2021,reads,16711.5,no,0.463752506,,Skeletonema menzelii,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii
Alaria,Pabay_16_9_21_1,Pabay,16_9_2021,16,9,2021,reads,16711.5,no,0.038895371,,Cyclotella cryptica,Chromista,Ochrophyta,Mediophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,Cyclotella cryptica
Alaria,Pabay_16_9_21_1,Pabay,16_9_2021,16,9,2021,reads,16711.5,no,0.338090536,,Minutocellus polymorphus.7,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Alaria,Pabay_16_9_21_1,Pabay,16_9_2021,16,9,2021,reads,16711.5,no,0.284235407,,Minutocellus polymorphus.10,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Saccharina,Pabay_16_9_21_1,Pabay,16_9_2021,16,9,2021,reads,16711.5,no,0.020943662,,Emiliania huxleyi,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,Emiliania huxleyi
Saccharina,Pabay_16_9_21_1,Pabay,16_9_2021,16,9,2021,reads,16711.5,no,0.463752506,,Skeletonema menzelii,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii
Saccharina,Pabay_16_9_21_1,Pabay,16_9_2021,16,9,2021,reads,16711.5,no,0.038895371,,Cyclotella cryptica,Chromista,Ochrophyta,Mediophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,Cyclotella cryptica
Saccharina,Pabay_16_9_21_1,Pabay,16_9_2021,16,9,2021,reads,16711.5,no,0.338090536,,Minutocellus polymorphus.7,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Saccharina,Pabay_16_9_21_1,Pabay,16_9_2021,16,9,2021,reads,16711.5,no,0.284235407,,Minutocellus polymorphus.10,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Alaria,Pabay_16_9_21_2,Pabay,16_9_2021,16,9,2021,reads,12941.5,Copepoda,0.115906193,,Paracalanus parvus,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,Paracalanus parvus
Saccharina,Pabay_16_9_21_2,Pabay,16_9_2021,16,9,2021,reads,12941.5,Copepoda,0.115906193,,Paracalanus parvus,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,Paracalanus parvus
Alaria,Pabay_16_9_21_2,Pabay,16_9_2021,16,9,2021,reads,12941.5,Gastropoda,0.583394506,,Steromphala cineraria,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Steromphala,Steromphala cineraria
Saccharina,Pabay_16_9_21_2,Pabay,16_9_2021,16,9,2021,reads,12941.5,Gastropoda,0.583394506,,Steromphala cineraria,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Steromphala,Steromphala cineraria
Alaria,Pabay_16_9_21_2,Pabay,16_9_2021,16,9,2021,reads,12941.5,no,0.011590619,,Skeletonema menzelii,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii
Alaria,Pabay_16_9_21_2,Pabay,16_9_2021,16,9,2021,reads,12941.5,no,0.011590619,,Microchloropsis salina,Chromista,Ochrophyta,Eustigmatophyceae,Eustigmatales,Monodopsidaceae,Microchloropsis,Microchloropsis salina
Alaria,Pabay_16_9_21_2,Pabay,16_9_2021,16,9,2021,reads,12941.5,no,0.030908318,,Minutocellus polymorphus.7,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Alaria,Pabay_16_9_21_2,Pabay,16_9_2021,16,9,2021,reads,12941.5,no,3.593091991,,Monostilifera sp.,Animalia,Nemertea,Anopla,Monostilifera,Monostylifera,Monostilifera,Monostilifera sp.
Saccharina,Pabay_16_9_21_2,Pabay,16_9_2021,16,9,2021,reads,12941.5,no,0.011590619,,Skeletonema menzelii,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii
Saccharina,Pabay_16_9_21_2,Pabay,16_9_2021,16,9,2021,reads,12941.5,no,0.011590619,,Microchloropsis salina,Chromista,Ochrophyta,Eustigmatophyceae,Eustigmatales,Monodopsidaceae,Microchloropsis,Microchloropsis salina
Saccharina,Pabay_16_9_21_2,Pabay,16_9_2021,16,9,2021,reads,12941.5,no,0.030908318,,Minutocellus polymorphus.7,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Saccharina,Pabay_16_9_21_2,Pabay,16_9_2021,16,9,2021,reads,12941.5,no,3.593091991,,Monostilifera sp.,Animalia,Nemertea,Anopla,Monostilifera,Monostylifera,Monostilifera,Monostilifera sp.
Alaria,Pabay_16_9_21_3,Pabay,16_9_2021,16,9,2021,reads,6499,no,0.038467457,,Skeletonema menzelii,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii
Alaria,Pabay_16_9_21_3,Pabay,16_9_2021,16,9,2021,reads,6499,no,0.100015387,,Minutocellus polymorphus.7,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Alaria,Pabay_16_9_21_3,Pabay,16_9_2021,16,9,2021,reads,6499,no,0.084628404,,Minutocellus polymorphus.10,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Alaria,Pabay_16_9_21_3,Pabay,16_9_2021,16,9,2021,reads,6499,no,10.40160025,,Nesometra sp. i GP-2023,Animalia,Echinodermata,Crinoidea,Comatulida,Mariametridae,Nesometra,Nesometra sp. i GP-2023
Saccharina,Pabay_16_9_21_3,Pabay,16_9_2021,16,9,2021,reads,6499,no,0.038467457,,Skeletonema menzelii,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii
Saccharina,Pabay_16_9_21_3,Pabay,16_9_2021,16,9,2021,reads,6499,no,0.100015387,,Minutocellus polymorphus.7,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Saccharina,Pabay_16_9_21_3,Pabay,16_9_2021,16,9,2021,reads,6499,no,0.084628404,,Minutocellus polymorphus.10,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Saccharina,Pabay_16_9_21_3,Pabay,16_9_2021,16,9,2021,reads,6499,no,10.40160025,,Nesometra sp. i GP-2023,Animalia,Echinodermata,Crinoidea,Comatulida,Mariametridae,Nesometra,Nesometra sp. i GP-2023
Alaria,Pabay_21_12_21_1,Pabay,21_12_2021,21,12,2021,reads,598.5,no,0.501253133,,Thalassionema nitzschioides,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides
Saccharina,Pabay_21_12_21_1,Pabay,21_12_2021,21,12,2021,reads,598.5,no,0.501253133,,Thalassionema nitzschioides,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides
Alaria,Pabay_21_12_21_2,Pabay,21_12_2021,21,12,2021,reads,624,Hydrozoa,0.480769231,,Aglaophenia tubulifera,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia,Aglaophenia tubulifera
Saccharina,Pabay_21_12_21_2,Pabay,21_12_2021,21,12,2021,reads,624,Hydrozoa,0.480769231,,Aglaophenia tubulifera,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia,Aglaophenia tubulifera
Alaria,Pabay_21_12_21_2,Pabay,21_12_2021,21,12,2021,reads,624,no,0.961538462,,Skeletonema menzelii,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii
Alaria,Pabay_21_12_21_2,Pabay,21_12_2021,21,12,2021,reads,624,no,3.365384615,,Thalassionema nitzschioides,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides
Saccharina,Pabay_21_12_21_2,Pabay,21_12_2021,21,12,2021,reads,624,no,0.961538462,,Skeletonema menzelii,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii
Saccharina,Pabay_21_12_21_2,Pabay,21_12_2021,21,12,2021,reads,624,no,3.365384615,,Thalassionema nitzschioides,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides
Alaria,Pabay_21_12_21_3,Pabay,21_12_2021,21,12,2021,reads,7662.5,Gastropoda,0.019575856,,Ercolania sp. KH-2011.1,Animalia,Mollusca,Gastropoda,Sacoglossa,Limapontiidae,Ercolania,Ercolania sp. KH-2011
Saccharina,Pabay_21_12_21_3,Pabay,21_12_2021,21,12,2021,reads,7662.5,Gastropoda,0.019575856,,Ercolania sp. KH-2011.1,Animalia,Mollusca,Gastropoda,Sacoglossa,Limapontiidae,Ercolania,Ercolania sp. KH-2011
Alaria,Pabay_21_12_21_3,Pabay,21_12_2021,21,12,2021,reads,7662.5,no,0.045676998,,Minutocellus polymorphus.5,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Alaria,Pabay_21_12_21_3,Pabay,21_12_2021,21,12,2021,reads,7662.5,no,0.019575856,,Pseudochattonella farcimen.1,Chromista,Ochrophyta,Dictyochophyceae,Dictyochales,Chattonellaceae,Pseudochattonella,Pseudochattonella farcimen
Saccharina,Pabay_21_12_21_3,Pabay,21_12_2021,21,12,2021,reads,7662.5,no,0.045676998,,Minutocellus polymorphus.5,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus
Saccharina,Pabay_21_12_21_3,Pabay,21_12_2021,21,12,2021,reads,7662.5,no,0.019575856,,Pseudochattonella farcimen.1,Chromista,Ochrophyta,Dictyochophyceae,Dictyochales,Chattonellaceae,Pseudochattonella,Pseudochattonella farcimen
Alaria,Pabay_21_3_22_1,Pabay,21_3_2022,21,3,2022,reads,1093,Hydrozoa,0.091491308,,Botrynema brucei,Animalia,Cnidaria,Hydrozoa,Trachylina,Halicreatidae,Botrynema,Botrynema brucei
Saccharina,Pabay_21_3_22_1,Pabay,21_3_2022,21,3,2022,reads,1093,Hydrozoa,0.091491308,,Botrynema brucei,Animalia,Cnidaria,Hydrozoa,Trachylina,Halicreatidae,Botrynema,Botrynema brucei
Alaria,Pabay_21_3_22_1,Pabay,21_3_2022,21,3,2022,reads,1093,no,3.934126258,,Skeletonema marinoi,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema marinoi
Alaria,Pabay_21_3_22_1,Pabay,21_3_2022,21,3,2022,reads,1093,no,0.594693504,,Skeletonema menzelii.3,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii
Alaria,Pabay_21_3_22_1,Pabay,21_3_2022,21,3,2022,reads,1093,no,0.960658737,,Lithodesmium undulatum.3,Chromista,Ochrophyta,Coscinodiscophyceae,Rhizosoleniales,Lithodesmiaceae,Lithodesmium,Lithodesmium undulatum
Alaria,Pabay_21_3_22_1,Pabay,21_3_2022,21,3,2022,reads,1093,no,0.54894785,,Urodasys sp. 114a.6,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a
Alaria,Pabay_21_3_22_1,Pabay,21_3_2022,21,3,2022,reads,1093,no,0.457456542,,Urodasys sp. 114a.7,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a
Alaria,Pabay_21_3_22_1,Pabay,21_3_2022,21,3,2022,reads,1093,no,20.31107045,,invertebrate environmental sample,,,,,,,
