"","seaweed","sample_code","site","date","day","month","year","sample_type","total_zooplankton","taxa","abundance","taxa_key"
"1027","Saccharina","Pabay_25_2_22_1","Pabay","25_2_2022",25,2,2022,"zooplankton",689,"microfibers",2,"microfibers"
"1028","Saccharina","Pabay_25_2_22_1","Pabay","25_2_2022",25,2,2022,"zooplankton",689,"ophiura_larvae",2,"ophiura_larvae"
"1029","Saccharina","Pabay_25_2_22_1","Pabay","25_2_2022",25,2,2022,"zooplankton",689,"sabellariidae",2,"sabellariidae"
"1030","Saccharina","Pabay_25_2_22_1","Pabay","25_2_2022",25,2,2022,"zooplankton",689,"total_balanoida",2,"total_balanoida"
"1031","Saccharina","Pabay_25_2_22_1","Pabay","25_2_2022",25,2,2022,"zooplankton",689,"total_copepoda",594,"total_copepoda"
"1032","Saccharina","Pabay_25_2_22_1","Pabay","25_2_2022",25,2,2022,"zooplankton",689,"total_polychaeta",2,"total_polychaeta"
"1033","Alaria","Pabay_25_2_22_2","Pabay","25_2_2022",25,2,2022,"zooplankton",993,"bivalvia",102,"bivalvia"
"1034","Alaria","Pabay_25_2_22_2","Pabay","25_2_2022",25,2,2022,"zooplankton",993,"bryozoa",2,"bryozoa"
"1035","Alaria","Pabay_25_2_22_2","Pabay","25_2_2022",25,2,2022,"zooplankton",993,"copepod_nauplii",543,"copepod_nauplii"
"1036","Alaria","Pabay_25_2_22_2","Pabay","25_2_2022",25,2,2022,"zooplankton",993,"copepods",170,"copepods"
"1037","Alaria","Pabay_25_2_22_2","Pabay","25_2_2022",25,2,2022,"zooplankton",993,"decapoda_larvae",2,"decapoda_larvae"
"1038","Alaria","Pabay_25_2_22_2","Pabay","25_2_2022",25,2,2022,"zooplankton",993,"gastropoda",102,"gastropoda"
"1039","Alaria","Pabay_25_2_22_2","Pabay","25_2_2022",25,2,2022,"zooplankton",993,"holoplankton",717,"holoplankton"
"1040","Alaria","Pabay_25_2_22_2","Pabay","25_2_2022",25,2,2022,"zooplankton",993,"meroplankton",276,"meroplankton"
"1041","Alaria","Pabay_25_2_22_2","Pabay","25_2_2022",25,2,2022,"zooplankton",993,"sabellariidae",68,"sabellariidae"
"1042","Alaria","Pabay_25_2_22_2","Pabay","25_2_2022",25,2,2022,"zooplankton",993,"total_balanoida",2,"total_balanoida"
"1043","Alaria","Pabay_25_2_22_2","Pabay","25_2_2022",25,2,2022,"zooplankton",993,"total_copepoda",713,"total_copepoda"
"1044","Alaria","Pabay_25_2_22_2","Pabay","25_2_2022",25,2,2022,"zooplankton",993,"total_malacostraca",2,"total_malacostraca"
"1045","Alaria","Pabay_25_2_22_2","Pabay","25_2_2022",25,2,2022,"zooplankton",993,"total_polychaeta",68,"total_polychaeta"
"1046","Saccharina","Pabay_25_2_22_2","Pabay","25_2_2022",25,2,2022,"zooplankton",993,"bivalvia",102,"bivalvia"
"1047","Saccharina","Pabay_25_2_22_2","Pabay","25_2_2022",25,2,2022,"zooplankton",993,"bryozoa",2,"bryozoa"
"1048","Saccharina","Pabay_25_2_22_2","Pabay","25_2_2022",25,2,2022,"zooplankton",993,"copepod_nauplii",543,"copepod_nauplii"
"1049","Saccharina","Pabay_25_2_22_2","Pabay","25_2_2022",25,2,2022,"zooplankton",993,"copepods",170,"copepods"
"1050","Saccharina","Pabay_25_2_22_2","Pabay","25_2_2022",25,2,2022,"zooplankton",993,"decapoda_larvae",2,"decapoda_larvae"
"1051","Saccharina","Pabay_25_2_22_2","Pabay","25_2_2022",25,2,2022,"zooplankton",993,"gastropoda",102,"gastropoda"
"1052","Saccharina","Pabay_25_2_22_2","Pabay","25_2_2022",25,2,2022,"zooplankton",993,"holoplankton",717,"holoplankton"
"1053","Saccharina","Pabay_25_2_22_2","Pabay","25_2_2022",25,2,2022,"zooplankton",993,"meroplankton",276,"meroplankton"
"1054","Saccharina","Pabay_25_2_22_2","Pabay","25_2_2022",25,2,2022,"zooplankton",993,"sabellariidae",68,"sabellariidae"
"1055","Saccharina","Pabay_25_2_22_2","Pabay","25_2_2022",25,2,2022,"zooplankton",993,"total_balanoida",2,"total_balanoida"
"1056","Saccharina","Pabay_25_2_22_2","Pabay","25_2_2022",25,2,2022,"zooplankton",993,"total_copepoda",713,"total_copepoda"
"1057","Saccharina","Pabay_25_2_22_2","Pabay","25_2_2022",25,2,2022,"zooplankton",993,"total_malacostraca",2,"total_malacostraca"
"1058","Saccharina","Pabay_25_2_22_2","Pabay","25_2_2022",25,2,2022,"zooplankton",993,"total_polychaeta",68,"total_polychaeta"
"1059","Alaria","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"bivalvia",85,"bivalvia"
"1060","Alaria","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"bryozoa",17,"bryozoa"
"1061","Alaria","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"copepod_nauplii",543,"copepod_nauplii"
"1062","Alaria","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"copepods",136,"copepods"
"1063","Alaria","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"decapoda_larvae",2,"decapoda_larvae"
"1064","Alaria","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"fish_egg",17,"fish_egg"
"1065","Alaria","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"gastropoda",34,"gastropoda"
"1066","Alaria","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"holoplankton",698,"holoplankton"
"1067","Alaria","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"meroplankton",157,"meroplankton"
"1068","Alaria","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"microfibers",2,"microfibers"
"1069","Alaria","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"mp_fragments",2,"mp_fragments"
"1070","Alaria","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"ophiura_larvae",2,"ophiura_larvae"
"1071","Alaria","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"sabellariidae",17,"sabellariidae"
"1072","Alaria","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"total_balanoida",2,"total_balanoida"
"1073","Alaria","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"total_copepoda",679,"total_copepoda"
"1074","Alaria","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"total_malacostraca",2,"total_malacostraca"
"1075","Alaria","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"total_polychaeta",17,"total_polychaeta"
"1076","Saccharina","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"bivalvia",85,"bivalvia"
"1077","Saccharina","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"bryozoa",17,"bryozoa"
"1078","Saccharina","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"copepod_nauplii",543,"copepod_nauplii"
"1079","Saccharina","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"copepods",136,"copepods"
"1080","Saccharina","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"decapoda_larvae",2,"decapoda_larvae"
"1081","Saccharina","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"fish_egg",17,"fish_egg"
"1082","Saccharina","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"gastropoda",34,"gastropoda"
"1083","Saccharina","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"holoplankton",698,"holoplankton"
"1084","Saccharina","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"meroplankton",157,"meroplankton"
"1085","Saccharina","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"microfibers",2,"microfibers"
"1086","Saccharina","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"mp_fragments",2,"mp_fragments"
"1087","Saccharina","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"ophiura_larvae",2,"ophiura_larvae"
"1088","Saccharina","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"sabellariidae",17,"sabellariidae"
"1089","Saccharina","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"total_balanoida",2,"total_balanoida"
"1090","Saccharina","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"total_copepoda",679,"total_copepoda"
"1091","Saccharina","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"total_malacostraca",2,"total_malacostraca"
"1092","Saccharina","Pabay_25_2_22_3","Pabay","25_2_2022",25,2,2022,"zooplankton",855,"total_polychaeta",17,"total_polychaeta"
"1093","Alaria","Pabay_29_11_21_1","Pabay","29_11_2021",29,11,2021,"zooplankton",519,"bivalvia",51,"bivalvia"
"1094","Alaria","Pabay_29_11_21_1","Pabay","29_11_2021",29,11,2021,"zooplankton",519,"bryozoa",2,"bryozoa"
"1095","Alaria","Pabay_29_11_21_1","Pabay","29_11_2021",29,11,2021,"zooplankton",519,"copepod_nauplii",187,"copepod_nauplii"
"1096","Alaria","Pabay_29_11_21_1","Pabay","29_11_2021",29,11,2021,"zooplankton",519,"copepods",238,"copepods"
"1097","Alaria","Pabay_29_11_21_1","Pabay","29_11_2021",29,11,2021,"zooplankton",519,"gastropoda",2,"gastropoda"
"1098","Alaria","Pabay_29_11_21_1","Pabay","29_11_2021",29,11,2021,"zooplankton",519,"holoplankton",426,"holoplankton"
"1099","Alaria","Pabay_29_11_21_1","Pabay","29_11_2021",29,11,2021,"zooplankton",519,"hydroids",2,"hydroids"
"1100","Alaria","Pabay_29_11_21_1","Pabay","29_11_2021",29,11,2021,"zooplankton",519,"meroplankton",93,"meroplankton"
"1101","Alaria","Pabay_29_11_21_1","Pabay","29_11_2021",29,11,2021,"zooplankton",519,"sabellariidae",2,"sabellariidae"
"1102","Alaria","Pabay_29_11_21_1","Pabay","29_11_2021",29,11,2021,"zooplankton",519,"total_copepoda",424,"total_copepoda"
"1103","Alaria","Pabay_29_11_21_1","Pabay","29_11_2021",29,11,2021,"zooplankton",519,"total_hydrozoa",2,"total_hydrozoa"
"1104","Alaria","Pabay_29_11_21_1","Pabay","29_11_2021",29,11,2021,"zooplankton",519,"total_polychaeta",2,"total_polychaeta"
"1105","Saccharina","Pabay_29_11_21_1","Pabay","29_11_2021",29,11,2021,"zooplankton",519,"bivalvia",51,"bivalvia"
"1106","Saccharina","Pabay_29_11_21_1","Pabay","29_11_2021",29,11,2021,"zooplankton",519,"bryozoa",2,"bryozoa"
"1107","Saccharina","Pabay_29_11_21_1","Pabay","29_11_2021",29,11,2021,"zooplankton",519,"copepod_nauplii",187,"copepod_nauplii"
"1108","Saccharina","Pabay_29_11_21_1","Pabay","29_11_2021",29,11,2021,"zooplankton",519,"copepods",238,"copepods"
"1109","Saccharina","Pabay_29_11_21_1","Pabay","29_11_2021",29,11,2021,"zooplankton",519,"gastropoda",2,"gastropoda"
"1110","Saccharina","Pabay_29_11_21_1","Pabay","29_11_2021",29,11,2021,"zooplankton",519,"holoplankton",426,"holoplankton"
"1111","Saccharina","Pabay_29_11_21_1","Pabay","29_11_2021",29,11,2021,"zooplankton",519,"hydroids",2,"hydroids"
"1112","Saccharina","Pabay_29_11_21_1","Pabay","29_11_2021",29,11,2021,"zooplankton",519,"meroplankton",93,"meroplankton"
"1113","Saccharina","Pabay_29_11_21_1","Pabay","29_11_2021",29,11,2021,"zooplankton",519,"sabellariidae",2,"sabellariidae"
"1114","Saccharina","Pabay_29_11_21_1","Pabay","29_11_2021",29,11,2021,"zooplankton",519,"total_copepoda",424,"total_copepoda"
"1115","Saccharina","Pabay_29_11_21_1","Pabay","29_11_2021",29,11,2021,"zooplankton",519,"total_hydrozoa",2,"total_hydrozoa"
"1116","Saccharina","Pabay_29_11_21_1","Pabay","29_11_2021",29,11,2021,"zooplankton",519,"total_polychaeta",2,"total_polychaeta"
"1117","Alaria","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"bivalvia",43,"bivalvia"
"1118","Alaria","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"bryozoa",27,"bryozoa"
"1119","Alaria","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"copepod_nauplii",204,"copepod_nauplii"
"1120","Alaria","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"copepods",306,"copepods"
"1121","Alaria","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"fish_egg",17,"fish_egg"
"1122","Alaria","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"gastropoda",2,"gastropoda"
"1123","Alaria","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"holoplankton",553,"holoplankton"
"1124","Alaria","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"hydroids",1,"hydroids"
"1125","Alaria","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"meroplankton",125,"meroplankton"
"1126","Alaria","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"microfibers",1,"microfibers"
"1127","Alaria","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"mp_fragments",1,"mp_fragments"
"1128","Alaria","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"ophiura_larvae",1,"ophiura_larvae"
"1129","Alaria","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"sabellariidae",27,"sabellariidae"
"1130","Alaria","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"total_balanoida",9,"total_balanoida"
"1131","Alaria","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"total_copepoda",509,"total_copepoda"
"1132","Alaria","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"total_hydrozoa",1,"total_hydrozoa"
"1133","Alaria","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"total_polychaeta",27,"total_polychaeta"
"1134","Saccharina","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"bivalvia",43,"bivalvia"
"1135","Saccharina","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"bryozoa",27,"bryozoa"
"1136","Saccharina","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"copepod_nauplii",204,"copepod_nauplii"
"1137","Saccharina","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"copepods",306,"copepods"
"1138","Saccharina","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"fish_egg",17,"fish_egg"
"1139","Saccharina","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"gastropoda",2,"gastropoda"
"1140","Saccharina","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"holoplankton",553,"holoplankton"
"1141","Saccharina","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"hydroids",1,"hydroids"
"1142","Saccharina","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"meroplankton",125,"meroplankton"
"1143","Saccharina","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"microfibers",1,"microfibers"
"1144","Saccharina","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"mp_fragments",1,"mp_fragments"
"1145","Saccharina","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"ophiura_larvae",1,"ophiura_larvae"
"1146","Saccharina","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"sabellariidae",27,"sabellariidae"
"1147","Saccharina","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"total_balanoida",9,"total_balanoida"
"1148","Saccharina","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"total_copepoda",509,"total_copepoda"
"1149","Saccharina","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"total_hydrozoa",1,"total_hydrozoa"
"1150","Saccharina","Pabay_29_11_21_2","Pabay","29_11_2021",29,11,2021,"zooplankton",678,"total_polychaeta",27,"total_polychaeta"
"1151","Alaria","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"bivalvia",34,"bivalvia"
"1152","Alaria","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"bryozoa",51,"bryozoa"
"1153","Alaria","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"copepod_nauplii",221,"copepod_nauplii"
"1154","Alaria","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"copepods",373,"copepods"
"1155","Alaria","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"fish_egg",34,"fish_egg"
"1156","Alaria","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"gastropoda",2,"gastropoda"
"1157","Alaria","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"holoplankton",679,"holoplankton"
"1158","Alaria","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"meroplankton",157,"meroplankton"
"1159","Alaria","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"microfibers",2,"microfibers"
"1160","Alaria","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"mp_fragments",2,"mp_fragments"
"1161","Alaria","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"ophiura_larvae",2,"ophiura_larvae"
"1162","Alaria","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"sabellariidae",51,"sabellariidae"
"1163","Alaria","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"total_balanoida",17,"total_balanoida"
"1164","Alaria","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"total_copepoda",594,"total_copepoda"
"1165","Alaria","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"total_polychaeta",51,"total_polychaeta"
"1166","Saccharina","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"bivalvia",34,"bivalvia"
"1167","Saccharina","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"bryozoa",51,"bryozoa"
"1168","Saccharina","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"copepod_nauplii",221,"copepod_nauplii"
"1169","Saccharina","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"copepods",373,"copepods"
"1170","Saccharina","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"fish_egg",34,"fish_egg"
"1171","Saccharina","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"gastropoda",2,"gastropoda"
"1172","Saccharina","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"holoplankton",679,"holoplankton"
"1173","Saccharina","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"meroplankton",157,"meroplankton"
"1174","Saccharina","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"microfibers",2,"microfibers"
"1175","Saccharina","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"mp_fragments",2,"mp_fragments"
"1176","Saccharina","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"ophiura_larvae",2,"ophiura_larvae"
"1177","Saccharina","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"sabellariidae",51,"sabellariidae"
"1178","Saccharina","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"total_balanoida",17,"total_balanoida"
"1179","Saccharina","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"total_copepoda",594,"total_copepoda"
"1180","Saccharina","Pabay_29_11_21_3","Pabay","29_11_2021",29,11,2021,"zooplankton",836,"total_polychaeta",51,"total_polychaeta"
"1181","Alaria","Pabay_30_1_22_1","Pabay","30_1_2022",30,1,2022,"zooplankton",206,"bivalvia",17,"bivalvia"
"1182","Alaria","Pabay_30_1_22_1","Pabay","30_1_2022",30,1,2022,"zooplankton",206,"bryozoa",17,"bryozoa"
"1183","Alaria","Pabay_30_1_22_1","Pabay","30_1_2022",30,1,2022,"zooplankton",206,"copepod_nauplii",34,"copepod_nauplii"
"1184","Alaria","Pabay_30_1_22_1","Pabay","30_1_2022",30,1,2022,"zooplankton",206,"copepods",68,"copepods"
"1185","Alaria","Pabay_30_1_22_1","Pabay","30_1_2022",30,1,2022,"zooplankton",206,"fish_egg",17,"fish_egg"
"1186","Alaria","Pabay_30_1_22_1","Pabay","30_1_2022",30,1,2022,"zooplankton",206,"gastropoda",2,"gastropoda"
"1187","Alaria","Pabay_30_1_22_1","Pabay","30_1_2022",30,1,2022,"zooplankton",206,"holoplankton",119,"holoplankton"
"1188","Alaria","Pabay_30_1_22_1","Pabay","30_1_2022",30,1,2022,"zooplankton",206,"meroplankton",87,"meroplankton"
"1189","Alaria","Pabay_30_1_22_1","Pabay","30_1_2022",30,1,2022,"zooplankton",206,"sabellariidae",51,"sabellariidae"
"1190","Alaria","Pabay_30_1_22_1","Pabay","30_1_2022",30,1,2022,"zooplankton",206,"total_copepoda",102,"total_copepoda"
"1191","Alaria","Pabay_30_1_22_1","Pabay","30_1_2022",30,1,2022,"zooplankton",206,"total_polychaeta",51,"total_polychaeta"
"1192","Saccharina","Pabay_30_1_22_1","Pabay","30_1_2022",30,1,2022,"zooplankton",206,"bivalvia",17,"bivalvia"
"1193","Saccharina","Pabay_30_1_22_1","Pabay","30_1_2022",30,1,2022,"zooplankton",206,"bryozoa",17,"bryozoa"
"1194","Saccharina","Pabay_30_1_22_1","Pabay","30_1_2022",30,1,2022,"zooplankton",206,"copepod_nauplii",34,"copepod_nauplii"
"1195","Saccharina","Pabay_30_1_22_1","Pabay","30_1_2022",30,1,2022,"zooplankton",206,"copepods",68,"copepods"
"1196","Saccharina","Pabay_30_1_22_1","Pabay","30_1_2022",30,1,2022,"zooplankton",206,"fish_egg",17,"fish_egg"
"1197","Saccharina","Pabay_30_1_22_1","Pabay","30_1_2022",30,1,2022,"zooplankton",206,"gastropoda",2,"gastropoda"
"1198","Saccharina","Pabay_30_1_22_1","Pabay","30_1_2022",30,1,2022,"zooplankton",206,"holoplankton",119,"holoplankton"
"1199","Saccharina","Pabay_30_1_22_1","Pabay","30_1_2022",30,1,2022,"zooplankton",206,"meroplankton",87,"meroplankton"
"1200","Saccharina","Pabay_30_1_22_1","Pabay","30_1_2022",30,1,2022,"zooplankton",206,"sabellariidae",51,"sabellariidae"
"1201","Saccharina","Pabay_30_1_22_1","Pabay","30_1_2022",30,1,2022,"zooplankton",206,"total_copepoda",102,"total_copepoda"
"1202","Saccharina","Pabay_30_1_22_1","Pabay","30_1_2022",30,1,2022,"zooplankton",206,"total_polychaeta",51,"total_polychaeta"
"1203","Alaria","Pabay_30_1_22_2","Pabay","30_1_2022",30,1,2022,"zooplankton",825,"bivalvia",85,"bivalvia"
"1204","Alaria","Pabay_30_1_22_2","Pabay","30_1_2022",30,1,2022,"zooplankton",825,"bryozoa",2,"bryozoa"
"1205","Alaria","Pabay_30_1_22_2","Pabay","30_1_2022",30,1,2022,"zooplankton",825,"copepod_nauplii",272,"copepod_nauplii"
"1206","Alaria","Pabay_30_1_22_2","Pabay","30_1_2022",30,1,2022,"zooplankton",825,"copepods",306,"copepods"
"1207","Alaria","Pabay_30_1_22_2","Pabay","30_1_2022",30,1,2022,"zooplankton",825,"fish_egg",2,"fish_egg"
"1208","Alaria","Pabay_30_1_22_2","Pabay","30_1_2022",30,1,2022,"zooplankton",825,"gastropoda",68,"gastropoda"
"1209","Alaria","Pabay_30_1_22_2","Pabay","30_1_2022",30,1,2022,"zooplankton",825,"holoplankton",581,"holoplankton"
"1210","Alaria","Pabay_30_1_22_2","Pabay","30_1_2022",30,1,2022,"zooplankton",825,"meroplankton",244,"meroplankton"
"1211","Alaria","Pabay_30_1_22_2","Pabay","30_1_2022",30,1,2022,"zooplankton",825,"microfibers",2,"microfibers"
"1212","Alaria","Pabay_30_1_22_2","Pabay","30_1_2022",30,1,2022,"zooplankton",825,"mp_fragments",17,"mp_fragments"
"1213","Alaria","Pabay_30_1_22_2","Pabay","30_1_2022",30,1,2022,"zooplankton",825,"sabellariidae",85,"sabellariidae"
"1214","Alaria","Pabay_30_1_22_2","Pabay","30_1_2022",30,1,2022,"zooplankton",825,"total_copepoda",577,"total_copepoda"
"1215","Alaria","Pabay_30_1_22_2","Pabay","30_1_2022",30,1,2022,"zooplankton",825,"total_polychaeta",85,"total_polychaeta"
"1216","Saccharina","Pabay_30_1_22_2","Pabay","30_1_2022",30,1,2022,"zooplankton",825,"bivalvia",85,"bivalvia"
"1217","Saccharina","Pabay_30_1_22_2","Pabay","30_1_2022",30,1,2022,"zooplankton",825,"bryozoa",2,"bryozoa"
"1218","Saccharina","Pabay_30_1_22_2","Pabay","30_1_2022",30,1,2022,"zooplankton",825,"copepod_nauplii",272,"copepod_nauplii"
"1219","Saccharina","Pabay_30_1_22_2","Pabay","30_1_2022",30,1,2022,"zooplankton",825,"copepods",306,"copepods"
"1220","Saccharina","Pabay_30_1_22_2","Pabay","30_1_2022",30,1,2022,"zooplankton",825,"fish_egg",2,"fish_egg"
"1221","Saccharina","Pabay_30_1_22_2","Pabay","30_1_2022",30,1,2022,"zooplankton",825,"gastropoda",68,"gastropoda"
"1222","Saccharina","Pabay_30_1_22_2","Pabay","30_1_2022",30,1,2022,"zooplankton",825,"holoplankton",581,"holoplankton"
"1223","Saccharina","Pabay_30_1_22_2","Pabay","30_1_2022",30,1,2022,"zooplankton",825,"meroplankton",244,"meroplankton"
"1224","Saccharina","Pabay_30_1_22_2","Pabay","30_1_2022",30,1,2022,"zooplankton",825,"microfibers",2,"microfibers"
"1225","Saccharina","Pabay_30_1_22_2","Pabay","30_1_2022",30,1,2022,"zooplankton",825,"mp_fragments",17,"mp_fragments"
"1226","Saccharina","Pabay_30_1_22_2","Pabay","30_1_2022",30,1,2022,"zooplankton",825,"sabellariidae",85,"sabellariidae"
"1227","Saccharina","Pabay_30_1_22_2","Pabay","30_1_2022",30,1,2022,"zooplankton",825,"total_copepoda",577,"total_copepoda"
"1228","Saccharina","Pabay_30_1_22_2","Pabay","30_1_2022",30,1,2022,"zooplankton",825,"total_polychaeta",85,"total_polychaeta"
