"","seaweed","sample_code","site","location","station_no","date","day","month","year","notes_on_blades","sample_no","species_id","measurement_value","measurement_type","measurement_origin","parsed_date","species_name","scientificname","kingdom","phylum","class","order","family","genus"
"7413","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"ostrea",NA,NA,NA,2022-01-14,"ostrea","Ostrea","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea"
"7414","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"pecten",NA,NA,NA,2022-01-14,"pecten","Pecten","Animalia","Mollusca","Bivalvia","Pectinida","Pectinidae","Pecten"
"7415","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"scallop_brown",NA,NA,NA,2022-01-14,"scallop brown",NA,NA,NA,NA,NA,NA,NA
"7416","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"scallop_pink",NA,NA,NA,2022-01-14,"scallop pink",NA,NA,NA,NA,NA,NA,NA
"7417","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"cirripedia",NA,NA,NA,2022-01-14,"cirripedia","Cirripedia","Animalia","Arthropoda","Thecostraca",NA,NA,NA
"7418","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"copepod",NA,NA,NA,2022-01-14,"copepod",NA,NA,NA,NA,NA,NA,NA
"7419","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"harpacticoida",NA,NA,NA,2022-01-14,"harpacticoida","Harpacticoida","Animalia","Arthropoda","Copepoda","Harpacticoida",NA,NA
"7420","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"corophium",NA,NA,NA,2022-01-14,"corophium","Corophium","Animalia","Arthropoda","Malacostraca","Amphipoda","Corophiidae","Corophium"
"7421","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"cumacea",NA,NA,NA,2022-01-14,"cumacea","Cumacea","Animalia","Arthropoda","Malacostraca","Cumacea",NA,NA
"7422","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"cancer_pagurus",NA,NA,NA,2022-01-14,"cancer pagurus","Cancer pagurus","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer"
"7423","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"brachyura",NA,NA,NA,2022-01-14,"brachyura","Brachyura","Animalia","Arthropoda","Malacostraca","Decapoda",NA,NA
"7424","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"dendronotidae",NA,NA,NA,2022-01-14,"dendronotidae","Dendronotidae","Animalia","Mollusca","Gastropoda","Nudibranchia","Dendronotidae",NA
"7425","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"echinoidea",NA,NA,NA,2022-01-14,"echinoidea","Echinoidea","Animalia","Echinodermata","Echinoidea",NA,NA,NA
"7426","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"calcareous",NA,NA,NA,2022-01-14,"calcareous",NA,NA,NA,NA,NA,NA,NA
"7427","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"euphausiacea",NA,NA,NA,2022-01-14,"euphausiacea","Euphausiacea","Animalia","Arthropoda","Malacostraca","Euphausiacea",NA,NA
"7428","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"gastropod",NA,NA,NA,2022-01-14,"gastropod",NA,NA,NA,NA,NA,NA,NA
"7429","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"gibbula",NA,NA,NA,2022-01-14,"gibbula","Gibbula","Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Gibbula"
"7430","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"lacuna",NA,NA,NA,2022-01-14,"lacuna","Lacuna","Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Lacuna"
"7431","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"rissoa",NA,NA,NA,2022-01-14,"rissoa","Rissoa","Animalia","Mollusca","Gastropoda","Littorinimorpha","Rissoidae","Rissoa"
"7432","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"patella",NA,NA,NA,2022-01-14,"patella","Patella","Animalia","Mollusca","Gastropoda",NA,"Patellidae","Patella"
"7433","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"isopod",NA,NA,NA,2022-01-14,"isopod",NA,NA,NA,NA,NA,NA,NA
"7434","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"idoteidae",NA,NA,NA,2022-01-14,"idoteidae","Idoteidae","Animalia","Arthropoda","Malacostraca","Isopoda","Idoteidae",NA
"7435","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"janiridae",NA,NA,NA,2022-01-14,"janiridae","Janiridae","Animalia","Arthropoda","Malacostraca","Isopoda","Janiridae",NA
"7436","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"isopod_larvae",NA,NA,NA,2022-01-14,"isopod larvae",NA,NA,NA,NA,NA,NA,NA
"7437","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"zoea_larva",NA,NA,NA,2022-01-14,"zoea larva",NA,NA,NA,NA,NA,NA,NA
"7438","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"mysid",NA,NA,NA,2022-01-14,"mysid",NA,NA,NA,NA,NA,NA,NA
"7439","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"nemertea",NA,NA,NA,2022-01-14,"nemertea","Nemertea","Animalia","Nemertea",NA,NA,NA,NA
"7440","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"cephalothrix",NA,NA,NA,2022-01-14,"cephalothrix","Cephalothrix","Animalia","Nemertea","Palaeonemertea","Archinemertea","Cephalotrichidae","Cephalothrix"
"7441","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"haplonemertea",NA,NA,NA,2022-01-14,"haplonemertea",NA,NA,NA,NA,NA,NA,NA
"7442","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"oligochaeta_nereididae",NA,NA,NA,2022-01-14,"oligochaeta nereididae",NA,NA,NA,NA,NA,NA,NA
"7443","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"ostracoda",NA,NA,NA,2022-01-14,"ostracoda","Ostracoda","Animalia","Arthropoda","Ostracoda",NA,NA,NA
"7444","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"polychaeta_larvae",NA,NA,NA,2022-01-14,"polychaeta larvae",NA,NA,NA,NA,NA,NA,NA
"7445","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"phyllodocida",NA,NA,NA,2022-01-14,"phyllodocida","Phyllodocida","Animalia","Annelida","Polychaeta","Phyllodocida",NA,NA
"7446","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"polycheate_tube",NA,NA,NA,2022-01-14,"polycheate tube",NA,NA,NA,NA,NA,NA,NA
"7447","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"foraminifer",NA,NA,NA,2022-01-14,"foraminifer",NA,NA,NA,NA,NA,NA,NA
"7448","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"x",NA,NA,NA,2022-01-14,"x",NA,NA,NA,NA,NA,NA,NA
"7449","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"x_1",NA,NA,NA,2022-01-14,"x 1",NA,NA,NA,NA,NA,NA,NA
"7450","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"blade_amphipod_p_cm",NA,"blade_abundance","blade_abundance",2022-01-14,"blade amphipod p cm",NA,NA,NA,NA,NA,NA,NA
"7451","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"blade_bivalvia_p_cm",NA,"blade_abundance","blade_abundance",2022-01-14,"blade bivalvia p cm",NA,NA,NA,NA,NA,NA,NA
"7452","Saccharina","Pabay_14_1_22_3","Pabay","Mid",3,"14_1_2022",14,1,2022,"",8,"blade_gastropoda_p_cm",NA,"blade_abundance","blade_abundance",2022-01-14,"blade gastropoda p cm",NA,NA,NA,NA,NA,NA,NA
"7453","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"total_phytoplankton",153869,NA,NA,2021-06-15,"total phytoplankton",NA,NA,NA,NA,NA,NA,NA
"7454","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"total_zooplankton",2075,NA,NA,2021-06-15,"total zooplankton",NA,NA,NA,NA,NA,NA,NA
"7455","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"zooplank_abundance_bivalvia",2,"abundance","plankton",2021-06-15,"zooplank abundance bivalvia",NA,NA,NA,NA,NA,NA,NA
"7456","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"zooplank_abundance_bryozoa_larvae",0,"abundance","plankton",2021-06-15,"zooplank abundance bryozoa larvae",NA,NA,NA,NA,NA,NA,NA
"7457","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"zooplank_abundance_gastropoda",2,"abundance","plankton",2021-06-15,"zooplank abundance gastropoda",NA,NA,NA,NA,NA,NA,NA
"7458","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"zooplank_abundance_holoplankton",2043,"abundance","plankton",2021-06-15,"zooplank abundance holoplankton",NA,NA,NA,NA,NA,NA,NA
"7459","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"zooplank_abundance_hydroids",0,"abundance","plankton",2021-06-15,"zooplank abundance hydroids",NA,NA,NA,NA,NA,NA,NA
"7460","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"zooplank_abundance_obelia",0,"abundance","plankton",2021-06-15,"zooplank abundance obelia",NA,NA,NA,NA,NA,NA,NA
"7461","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"zooplank_abundance_total_hydrozoa",0,"abundance","plankton",2021-06-15,"zooplank abundance total hydrozoa",NA,NA,NA,NA,NA,NA,NA
"7462","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"zooplank_abundance_meroplankton",30,"abundance","plankton",2021-06-15,"zooplank abundance meroplankton",NA,NA,NA,NA,NA,NA,NA
"7463","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"zooplank_abundance_total_balanoida",0,"abundance","plankton",2021-06-15,"zooplank abundance total balanoida",NA,NA,NA,NA,NA,NA,NA
"7464","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"zooplank_abundance_total_brachiopoda",76,"abundance","plankton",2021-06-15,"zooplank abundance total brachiopoda",NA,NA,NA,NA,NA,NA,NA
"7465","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"zooplank_abundance_total_copepoda",1961,"abundance","plankton",2021-06-15,"zooplank abundance total copepoda",NA,NA,NA,NA,NA,NA,NA
"7466","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"zooplank_abundance_total_malacostraca",0,"abundance","plankton",2021-06-15,"zooplank abundance total malacostraca",NA,NA,NA,NA,NA,NA,NA
"7467","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"zooplank_abundance_total_polychaeta",52,"abundance","plankton",2021-06-15,"zooplank abundance total polychaeta",NA,NA,NA,NA,NA,NA,NA
"7468","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"unknown_jellies",0,NA,NA,2021-06-15,"unknown jellies",NA,NA,NA,NA,NA,NA,NA
"7469","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"total_reads",34636,NA,NA,2021-06-15,"total reads",NA,NA,NA,NA,NA,NA,NA
"7470","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"otu_celleporella_hyalina",0,"otu","edna",2021-06-15,"celleporella hyalina","Celleporella hyalina","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Hippothoidae","Celleporella"
"7471","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"otu_doto_coronata",0,"otu","edna",2021-06-15,"doto coronata","Doto coronata","Animalia","Mollusca","Gastropoda","Nudibranchia","Dotidae","Doto"
"7472","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"otu_ectocarpus_subulatus",0,"otu","edna",2021-06-15,"ectocarpus subulatus","Ectocarpus subulatus","Chromista","Ochrophyta","Phaeophyceae","Ectocarpales","Ectocarpaceae","Ectocarpus"
"7473","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"otu_electra_pilosa",0,"otu","edna",2021-06-15,"electra pilosa","Electra pilosa","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Electridae","Electra"
"7474","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"otu_jassa_herdmani",0,"otu","edna",2021-06-15,"jassa herdmani","Jassa herdmani","Animalia","Arthropoda","Malacostraca","Amphipoda","Ischyroceridae","Jassa"
"7475","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"otu_lacuna_vincta",0,"otu","edna",2021-06-15,"lacuna vincta","Lacuna vincta","Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Lacuna"
"7476","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"otu_membranipora_membranacea",0,"otu","edna",2021-06-15,"membranipora membranacea","Membranipora membranacea","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Membraniporidae","Membranipora"
"7477","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"otu_mytilidae",0,"otu","edna",2021-06-15,"mytilidae","Mytilidae","Animalia","Mollusca","Bivalvia","Mytilida","Mytilidae",NA
"7478","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"otu_obelia",0,"otu","edna",2021-06-15,"obelia","Obelia","Animalia","Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","Obelia"
"7479","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"otu_obelia_bidentata",0,"otu","edna",2021-06-15,"obelia bidentata","Obelia bidentata","Animalia","Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","Obelia"
"7480","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"otu_obelia_dichotoma",0,"otu","edna",2021-06-15,"obelia dichotoma","Obelia dichotoma","Animalia","Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","Obelia"
"7481","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"otu_rissoa_guernei",0,"otu","edna",2021-06-15,"rissoa guernei","Rissoa guernei","Animalia","Mollusca","Gastropoda","Littorinimorpha","Rissoidae","Rissoa"
"7482","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"otu_total_amphipoda",0,"otu","edna",2021-06-15,"total amphipoda",NA,NA,NA,NA,NA,NA,NA
"7483","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"otu_total_annelida",0,"otu","edna",2021-06-15,"total annelida",NA,NA,NA,NA,NA,NA,NA
"7484","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"otu_total_balanoida",0,"otu","edna",2021-06-15,"total balanoida",NA,NA,NA,NA,NA,NA,NA
"7485","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"otu_total_bivalvia",0,"otu","edna",2021-06-15,"total bivalvia",NA,NA,NA,NA,NA,NA,NA
"7486","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"otu_total_copepoda",0,"otu","edna",2021-06-15,"total copepoda",NA,NA,NA,NA,NA,NA,NA
"7487","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"otu_total_gastropoda",0,"otu","edna",2021-06-15,"total gastropoda",NA,NA,NA,NA,NA,NA,NA
"7488","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"otu_total_hydrozoa",0,"otu","edna",2021-06-15,"total hydrozoa",NA,NA,NA,NA,NA,NA,NA
"7489","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"total_brachiopoda_otu",0,NA,NA,2021-06-15,"total brachiopoda otu",NA,NA,NA,NA,NA,NA,NA
"7490","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"blade_area",NA,NA,NA,2021-06-15,"blade area",NA,NA,NA,NA,NA,NA,NA
"7491","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"total_area",NA,NA,NA,2021-06-15,"total area",NA,NA,NA,NA,NA,NA,NA
"7492","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"for_standardizing",NA,NA,NA,2021-06-15,"for standardizing",NA,NA,NA,NA,NA,NA,NA
"7493","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"species_richness",0,NA,NA,2021-06-15,"species richness",NA,NA,NA,NA,NA,NA,NA
"7494","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"percent_blade_hydrozoans",NA,"blade_coverage","blade_coverage",2021-06-15,"percent blade hydrozoans",NA,NA,NA,NA,NA,NA,NA
"7495","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"percent_blade_bryozoans",NA,"blade_coverage","blade_coverage",2021-06-15,"percent blade bryozoans",NA,NA,NA,NA,NA,NA,NA
"7496","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"percent_blade_ectocarpus",NA,"blade_coverage","blade_coverage",2021-06-15,"percent blade ectocarpus",NA,NA,NA,NA,NA,NA,NA
"7497","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"mussel_juveniles",NA,NA,NA,2021-06-15,"mussel juveniles",NA,NA,NA,NA,NA,NA,NA
"7498","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"percent_epiphytes",NA,"blade_coverage","blade_coverage",2021-06-15,"percent epiphytes",NA,NA,NA,NA,NA,NA,NA
"7499","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"percent_brown_blotches",NA,"blade_coverage","blade_coverage",2021-06-15,"percent brown blotches",NA,NA,NA,NA,NA,NA,NA
"7500","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"percent_hydrozoans",NA,"blade_coverage","blade_coverage",2021-06-15,"percent hydrozoans",NA,NA,NA,NA,NA,NA,NA
"7501","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"percent_bryozoans",NA,"blade_coverage","blade_coverage",2021-06-15,"percent bryozoans",NA,NA,NA,NA,NA,NA,NA
"7502","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"tufts_cm2",NA,NA,NA,2021-06-15,"tufts cm2",NA,NA,NA,NA,NA,NA,NA
"7503","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"total_amphipoda",NA,NA,NA,2021-06-15,"total amphipoda",NA,NA,NA,NA,NA,NA,NA
"7504","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"total_bivalvia",NA,NA,NA,2021-06-15,"total bivalvia",NA,NA,NA,NA,NA,NA,NA
"7505","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"total_copepoda_2",NA,NA,NA,2021-06-15,"total copepoda 2",NA,NA,NA,NA,NA,NA,NA
"7506","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"total_gasteropoda",NA,NA,NA,2021-06-15,"total gasteropoda",NA,NA,NA,NA,NA,NA,NA
"7507","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"total_isopoda",NA,NA,NA,2021-06-15,"total isopoda",NA,NA,NA,NA,NA,NA,NA
"7508","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"total_nemerta",NA,NA,NA,2021-06-15,"total nemerta",NA,NA,NA,NA,NA,NA,NA
"7509","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"polychaeta_tot",NA,NA,NA,2021-06-15,"polychaeta tot",NA,NA,NA,NA,NA,NA,NA
"7510","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"halacaridae",NA,NA,NA,2021-06-15,"halacaridae","Halacaridae","Animalia","Arthropoda","Arachnida","Trombidiformes","Halacaridae",NA
"7511","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"arthropod",NA,NA,NA,2021-06-15,"arthropod",NA,NA,NA,NA,NA,NA,NA
"7512","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"amphipod",NA,NA,NA,2021-06-15,"amphipod",NA,NA,NA,NA,NA,NA,NA
"7513","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"caprellidae",NA,NA,NA,2021-06-15,"caprellidae","Caprellidae","Animalia","Arthropoda","Malacostraca","Amphipoda","Caprellidae",NA
"7514","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"gammaridae",NA,NA,NA,2021-06-15,"gammaridae","Gammaridae","Animalia","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA
"7515","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"jassa",NA,NA,NA,2021-06-15,"jassa","Jassa","Animalia","Arthropoda","Malacostraca","Amphipoda","Ischyroceridae","Jassa"
"7516","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"annelida_tube",NA,NA,NA,2021-06-15,"annelida tube",NA,NA,NA,NA,NA,NA,NA
"7517","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"asteroidea",NA,NA,NA,2021-06-15,"asteroidea","Asteroidea","Animalia","Echinodermata","Asteroidea",NA,NA,NA
"7518","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"bivalve",NA,NA,NA,2021-06-15,"bivalve",NA,NA,NA,NA,NA,NA,NA
"7519","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"cerastoderma",NA,NA,NA,2021-06-15,"cerastoderma","Cerastoderma","Animalia","Mollusca","Bivalvia","Cardiida","Cardiidae","Cerastoderma"
"7520","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"mytilus",NA,NA,NA,2021-06-15,"mytilus","Mytilus","Animalia","Mollusca","Bivalvia","Mytilida","Mytilidae","Mytilus"
"7521","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"ostrea",NA,NA,NA,2021-06-15,"ostrea","Ostrea","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea"
"7522","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"pecten",NA,NA,NA,2021-06-15,"pecten","Pecten","Animalia","Mollusca","Bivalvia","Pectinida","Pectinidae","Pecten"
"7523","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"scallop_brown",NA,NA,NA,2021-06-15,"scallop brown",NA,NA,NA,NA,NA,NA,NA
"7524","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"scallop_pink",NA,NA,NA,2021-06-15,"scallop pink",NA,NA,NA,NA,NA,NA,NA
"7525","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"cirripedia",NA,NA,NA,2021-06-15,"cirripedia","Cirripedia","Animalia","Arthropoda","Thecostraca",NA,NA,NA
"7526","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"copepod",NA,NA,NA,2021-06-15,"copepod",NA,NA,NA,NA,NA,NA,NA
"7527","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"harpacticoida",NA,NA,NA,2021-06-15,"harpacticoida","Harpacticoida","Animalia","Arthropoda","Copepoda","Harpacticoida",NA,NA
"7528","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"corophium",NA,NA,NA,2021-06-15,"corophium","Corophium","Animalia","Arthropoda","Malacostraca","Amphipoda","Corophiidae","Corophium"
"7529","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"cumacea",NA,NA,NA,2021-06-15,"cumacea","Cumacea","Animalia","Arthropoda","Malacostraca","Cumacea",NA,NA
"7530","Saccharina","Pabay_15_6_21_1","Pabay","NE",1,"15_6_2021",15,6,2021,"",1,"cancer_pagurus",NA,NA,NA,2021-06-15,"cancer pagurus","Cancer pagurus","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer"
